read_id	hap	start0	len_ref	len_obs	subs	ins	dels	contig
r0_hap2_chr1_hap2:11548-14588	2	11548	3040	3035	11	11	16	chr1_hap2
r1_hap2_chr1_hap2:34126-39759	2	34126	5633	5623	23	10	20	chr1_hap2
r2_hap1_chr1_hap1:43358-45690	1	43358	2332	2334	8	9	7	chr1_hap1
r3_hap1_chr1_hap1:39502-44035	1	39502	4533	4530	14	11	14	chr1_hap1
r4_hap1_chr1_hap1:40267-45060	1	40267	4793	4794	19	12	11	chr1_hap1
r5_hap1_chr1_hap1:41313-47119	1	41313	5806	5800	21	14	20	chr1_hap1
r6_hap1_chr1_hap1:74270-78677	1	74270	4407	4399	24	7	15	chr1_hap1
r7_hap2_chr1_hap2:7348-12359	2	7348	5011	5011	18	14	14	chr1_hap2
r8_hap1_chr1_hap1:40913-45795	1	40913	4882	4883	27	15	14	chr1_hap1
r9_hap1_chr1_hap1:15004-19969	1	15004	4965	4967	25	18	16	chr1_hap1
r10_hap2_chr1_hap2:8675-14176	2	8675	5501	5504	32	19	16	chr1_hap2
r11_hap2_chr1_hap2:35591-39191	2	35591	3600	3599	12	14	15	chr1_hap2
r12_hap1_chr1_hap1:53003-57436	1	53003	4433	4436	21	15	12	chr1_hap1
r13_hap2_chr1_hap2:8755-14460	2	8755	5705	5706	22	16	15	chr1_hap2
r14_hap1_chr1_hap1:69700-73492	1	69700	3792	3787	11	14	19	chr1_hap1
r15_hap2_chr1_hap2:73504-76656	2	73504	3152	3149	15	9	12	chr1_hap2
r16_hap2_chr1_hap2:38066-41753	2	38066	3687	3686	8	8	9	chr1_hap2
r17_hap1_chr1_hap1:49101-51708	1	49101	2607	2610	15	7	4	chr1_hap1
r18_hap1_chr1_hap1:41165-44296	1	41165	3131	3126	9	4	9	chr1_hap1
r19_hap1_chr1_hap1:56615-62226	1	56615	5611	5614	25	20	17	chr1_hap1
r20_hap1_chr1_hap1:75122-79073	1	75122	3951	3962	17	19	8	chr1_hap1
r21_hap2_chr1_hap2:72442-75574	2	72442	3132	3130	13	5	7	chr1_hap2
r22_hap2_chr1_hap2:59025-62890	2	59025	3865	3856	8	9	18	chr1_hap2
r23_hap2_chr1_hap2:45638-51497	2	45638	5859	5863	26	20	16	chr1_hap2
r24_hap1_chr1_hap1:68703-74092	1	68703	5389	5390	21	15	14	chr1_hap1
r25_hap1_chr1_hap1:38857-43766	1	38857	4909	4903	22	14	20	chr1_hap1
r26_hap1_chr1_hap1:49664-52964	1	49664	3300	3294	9	11	17	chr1_hap1
r27_hap2_chr1_hap2:36859-41237	2	36859	4378	4380	9	14	12	chr1_hap2
r28_hap2_chr1_hap2:72682-78006	2	72682	5324	5316	25	17	25	chr1_hap2
r29_hap1_chr1_hap1:50165-53259	1	50165	3094	3096	16	8	6	chr1_hap1
r30_hap2_chr1_hap2:72259-76724	2	72259	4465	4470	17	18	13	chr1_hap2
r31_hap1_chr1_hap1:51055-56940	1	51055	5885	5890	18	25	20	chr1_hap1
r32_hap2_chr1_hap2:28766-32883	2	28766	4117	4117	14	11	11	chr1_hap2
r33_hap2_chr1_hap2:46121-50540	2	46121	4419	4410	19	10	19	chr1_hap2
r34_hap1_chr1_hap1:51033-56696	1	51033	5663	5665	24	13	11	chr1_hap1
r35_hap2_chr1_hap2:35022-37176	2	35022	2154	2155	4	6	5	chr1_hap2
r36_hap1_chr1_hap1:37460-42716	1	37460	5256	5249	23	5	12	chr1_hap1
r37_hap2_chr1_hap2:36760-42558	2	36760	5798	5804	23	19	13	chr1_hap2
r38_hap1_chr1_hap1:4428-7162	1	4428	2734	2732	11	5	7	chr1_hap1
r39_hap1_chr1_hap1:50219-55104	1	50219	4885	4882	13	9	12	chr1_hap1
r40_hap1_chr1_hap1:69787-74183	1	69787	4396	4402	18	17	11	chr1_hap1
r41_hap1_chr1_hap1:37680-42922	1	37680	5242	5235	15	13	20	chr1_hap1
r42_hap2_chr1_hap2:8059-12556	2	8059	4497	4494	16	14	17	chr1_hap2
r43_hap1_chr1_hap1:51357-56674	1	51357	5317	5322	19	14	9	chr1_hap1
r44_hap1_chr1_hap1:38061-40094	1	38061	2033	2032	9	5	6	chr1_hap1
r45_hap2_chr1_hap2:34456-37410	2	34456	2954	2959	10	10	5	chr1_hap2
r46_hap2_chr1_hap2:27808-33762	2	27808	5954	5952	17	21	23	chr1_hap2
r47_hap2_chr1_hap2:38767-40861	2	38767	2094	2091	10	5	8	chr1_hap2
r48_hap1_chr1_hap1:57692-61216	1	57692	3524	3523	15	8	9	chr1_hap1
r49_hap1_chr1_hap1:15819-20154	1	15819	4335	4327	19	6	14	chr1_hap1
r50_hap2_chr1_hap2:6474-11803	2	6474	5329	5327	16	15	17	chr1_hap2
r51_hap2_chr1_hap2:25757-28890	2	25757	3133	3136	10	9	6	chr1_hap2
r52_hap1_chr1_hap1:54010-59825	1	54010	5815	5818	28	22	19	chr1_hap1
r53_hap1_chr1_hap1:53203-56442	1	53203	3239	3234	9	5	10	chr1_hap1
r54_hap1_chr1_hap1:17934-20396	1	17934	2462	2463	9	6	5	chr1_hap1
r55_hap2_chr1_hap2:25217-28963	2	25217	3746	3755	16	19	10	chr1_hap2
r56_hap2_chr1_hap2:58927-63235	2	58927	4308	4309	23	14	13	chr1_hap2
r57_hap2_chr1_hap2:31889-37609	2	31889	5720	5719	35	12	13	chr1_hap2
r58_hap2_chr1_hap2:7960-13723	2	7960	5763	5768	23	19	14	chr1_hap2
r59_hap1_chr1_hap1:16538-19561	1	16538	3023	3026	13	10	7	chr1_hap1
r60_hap1_chr1_hap1:58587-63020	1	58587	4433	4435	22	17	15	chr1_hap1
r61_hap1_chr1_hap1:54359-60017	1	54359	5658	5661	19	19	16	chr1_hap1
r62_hap2_chr1_hap2:39194-43050	2	39194	3856	3851	12	8	13	chr1_hap2
