read_id	hap	start0	len_ref	len_obs	subs	ins	dels	contig
r0_hap1_chr1_hap1:76082-79020	1	76082	2938	2943	9	8	3	chr1_hap1
r1_hap2_chr1_hap1:7265-9522	2	7265	2257	2256	7	7	8	chr1_hap1
r2_hap2_chr1_hap1:11061-15598	2	11061	4537	4534	19	12	15	chr1_hap1
r3_hap1_chr1_hap1:43164-47388	1	43164	4224	4226	10	13	11	chr1_hap1
r4_hap1_chr1_hap1:14470-18511	1	14470	4041	4047	22	15	9	chr1_hap1
r5_hap1_chr1_hap1:14764-18749	1	14764	3985	3990	15	11	6	chr1_hap1
r6_hap2_chr1_hap1:25530-28587	2	25530	3057	3061	6	12	8	chr1_hap1
r7_hap2_chr1_hap1:24654-28789	2	24654	4135	4132	11	11	14	chr1_hap1
r8_hap2_chr1_hap1:42903-46896	2	42903	3993	3997	18	11	7	chr1_hap1
r9_hap1_chr1_hap1:6208-11825	1	6208	5617	5618	18	16	15	chr1_hap1
r10_hap2_chr1_hap1:1026-6776	2	1026	5750	5757	28	22	15	chr1_hap1
r11_hap1_chr1_hap1:45141-49626	1	45141	4485	4482	11	12	15	chr1_hap1
r12_hap2_chr1_hap1:52391-57661	2	52391	5270	5276	24	23	17	chr1_hap1
r13_hap2_chr1_hap1:49515-52797	2	49515	3282	3284	14	11	9	chr1_hap1
r14_hap2_chr1_hap1:21242-25246	2	21242	4004	4005	20	12	11	chr1_hap1
r15_hap2_chr1_hap1:47811-50158	2	47811	2347	2347	12	8	8	chr1_hap1
r16_hap2_chr1_hap1:32415-36700	2	32415	4285	4288	22	17	14	chr1_hap1
r17_hap2_chr1_hap1:27756-30307	2	27756	2551	2558	9	10	3	chr1_hap1
r18_hap1_chr1_hap1:53588-58675	1	53588	5087	5086	20	14	15	chr1_hap1
r19_hap2_chr1_hap1:37503-42423	2	37503	4920	4921	19	16	15	chr1_hap1
r20_hap2_chr1_hap1:42107-47549	2	42107	5442	5444	20	22	20	chr1_hap1
r21_hap1_chr1_hap1:11903-15602	1	11903	3699	3713	15	22	8	chr1_hap1
r22_hap2_chr1_hap1:61486-63892	2	61486	2406	2399	11	5	12	chr1_hap1
r23_hap2_chr1_hap1:8207-10702	2	8207	2495	2499	10	10	6	chr1_hap1
r24_hap2_chr1_hap1:8001-11414	2	8001	3413	3414	20	12	11	chr1_hap1
r25_hap1_chr1_hap1:13252-16037	1	13252	2785	2785	7	5	5	chr1_hap1
r26_hap1_chr1_hap1:61626-65394	1	61626	3768	3769	14	14	13	chr1_hap1
r27_hap2_chr1_hap1:38737-42704	2	38737	3967	3955	12	7	19	chr1_hap1
r28_hap1_chr1_hap1:16758-22067	1	16758	5309	5310	20	19	18	chr1_hap1
r29_hap1_chr1_hap1:8568-13879	1	8568	5311	5306	37	13	18	chr1_hap1
r30_hap1_chr1_hap1:64793-70142	1	64793	5349	5351	24	16	14	chr1_hap1
r31_hap2_chr1_hap1:57668-62838	2	57668	5170	5176	24	18	12	chr1_hap1
r32_hap2_chr1_hap1:64290-69402	2	64290	5112	5116	17	19	15	chr1_hap1
