read_id	hap	start0	len_ref	len_obs	subs	ins	dels	contig
r0_hap1_chr1_hap1:76082-79020	1	76082	2938	2943	9	8	3	chr1_hap1
r1_hap2_chr1_hap1:7265-9522	2	7265	2257	2256	7	7	8	chr1_hap1
r2_hap2_chr1_hap1:11061-15598	2	11061	4537	4534	19	12	15	chr1_hap1
r3_hap1_chr1_hap1:43164-47388	1	43164	4224	4226	10	13	11	chr1_hap1
r4_hap1_chr1_hap1:14470-18511	1	14470	4041	4047	22	15	9	chr1_hap1
r5_hap1_chr1_hap1:14764-18749	1	14764	3985	3990	15	11	6	chr1_hap1
r6_hap2_chr1_hap1:25530-28587	2	25530	3057	3061	6	12	8	chr1_hap1
r7_hap2_chr1_hap1:24654-28789	2	24654	4135	4132	11	11	14	chr1_hap1
r8_hap2_chr1_hap1:42903-46896	2	42903	3993	3997	18	11	7	chr1_hap1
r9_hap1_chr1_hap1:6208-11825	1	6208	5617	5618	18	16	15	chr1_hap1
r10_hap2_chr1_hap1:1026-6776	2	1026	5750	5759	26	24	15	chr1_hap1
r11_hap2_chr1_hap1:69511-73996	2	69511	4485	4480	13	10	15	chr1_hap1
r12_hap2_chr1_hap1:52391-57661	2	52391	5270	5276	24	23	17	chr1_hap1
r13_hap2_chr1_hap1:49515-52797	2	49515	3282	3284	14	11	9	chr1_hap1
r14_hap2_chr1_hap1:21242-25246	2	21242	4004	4006	17	13	11	chr1_hap1
r15_hap2_chr1_hap1:53948-57165	2	53948	3217	3221	19	11	7	chr1_hap1
r16_hap2_chr1_hap1:75186-77587	2	75186	2401	2402	14	9	8	chr1_hap1
r17_hap1_chr1_hap1:61414-66243	1	61414	4829	4837	15	20	12	chr1_hap1
r18_hap1_chr1_hap1:54057-56269	1	54057	2212	2208	12	3	7	chr1_hap1
r19_hap1_chr1_hap1:2288-7395	1	2288	5107	5111	17	20	16	chr1_hap1
r20_hap2_chr1_hap1:5655-9151	2	5655	3496	3492	14	7	11	chr1_hap1
r21_hap1_chr1_hap1:23376-29322	1	23376	5946	5960	22	29	15	chr1_hap1
r22_hap1_chr1_hap1:70013-73364	1	70013	3351	3345	19	11	17	chr1_hap1
r23_hap2_chr1_hap1:36272-38580	2	36272	2308	2317	7	13	4	chr1_hap1
r24_hap1_chr1_hap1:33622-37304	1	33622	3682	3683	22	12	11	chr1_hap1
r25_hap1_chr1_hap1:41461-46718	1	41461	5257	5257	18	13	13	chr1_hap1
r26_hap2_chr1_hap1:75071-79382	2	75071	4311	4310	16	14	15	chr1_hap1
r27_hap1_chr1_hap1:40135-42692	1	40135	2557	2551	7	6	12	chr1_hap1
r28_hap1_chr1_hap1:60308-65039	1	60308	4731	4733	17	18	16	chr1_hap1
r29_hap2_chr1_hap1:35818-39982	2	35818	4164	4159	32	10	15	chr1_hap1
r30_hap2_chr1_hap1:12385-16449	2	12385	4064	4064	15	14	14	chr1_hap1
r31_hap1_chr1_hap1:49763-51883	1	49763	2120	2123	14	5	2	chr1_hap1
r32_hap1_chr1_hap1:35636-38490	1	35636	2854	2859	8	11	6	chr1_hap1
