read_id	hap	start0	len_ref	len_obs	subs	ins	dels	contig
r0_hap2_chr1_hap2:20491-24536	2	20491	4045	4042	31	28	31	chr1_hap2
r1_hap1_chr1_hap1:67904-73045	1	67904	5141	5144	25	16	13	chr1_hap1
r2_hap2_chr1_hap2:38213-43936	2	38213	5723	5727	30	32	28	chr1_hap2
r3_hap2_chr1_hap2:20090-24836	2	20090	4746	4738	41	19	27	chr1_hap2
r4_hap1_chr1_hap1:29164-31666	1	29164	2502	2502	6	5	5	chr1_hap1
r5_hap2_chr1_hap2:11905-17345	2	11905	5440	5440	13	15	15	chr1_hap2
r6_hap1_chr1_hap1:25418-28470	1	25418	3052	3051	20	12	13	chr1_hap1
r7_hap1_chr1_hap1:3411-6753	1	3411	3342	3344	31	26	24	chr1_hap1
r8_hap2_chr1_hap2:42248-47413	2	42248	5165	5163	22	18	20	chr1_hap2
r9_hap2_chr1_hap2:13680-16311	2	13680	2631	2630	15	7	8	chr1_hap2
r10_hap1_chr1_hap1:27215-30836	1	27215	3621	3632	14	23	12	chr1_hap1
r11_hap2_chr1_hap2:53474-57654	2	53474	4180	4186	35	26	20	chr1_hap2
r12_hap1_chr1_hap1:18474-21864	1	18474	3390	3391	26	22	21	chr1_hap1
r13_hap1_chr1_hap1:5426-10428	1	5426	5002	5004	40	30	28	chr1_hap1
r14_hap2_chr1_hap2:74630-79088	2	74630	4458	4460	14	13	11	chr1_hap2
r15_hap1_chr1_hap1:4543-7961	1	4543	3418	3419	13	8	7	chr1_hap1
r16_hap2_chr1_hap2:57576-60084	2	57576	2508	2507	31	22	23	chr1_hap2
r17_hap2_chr1_hap2:72264-74833	2	72264	2569	2564	13	12	17	chr1_hap2
r18_hap2_chr1_hap2:26861-30312	2	26861	3451	3453	27	20	18	chr1_hap2
r19_hap1_chr1_hap1:68560-73686	1	68560	5126	5125	18	13	14	chr1_hap1
r20_hap2_chr1_hap2:18328-20646	2	18328	2318	2318	8	5	5	chr1_hap2
r21_hap2_chr1_hap2:75521-78166	2	75521	2645	2642	27	20	23	chr1_hap2
r22_hap1_chr1_hap1:57437-63072	1	57437	5635	5631	19	20	24	chr1_hap1
r23_hap2_chr1_hap2:49273-52953	2	49273	3680	3682	14	10	8	chr1_hap2
r24_hap2_chr1_hap2:15064-18416	2	15064	3352	3355	14	7	4	chr1_hap2
