read_id	hap	start0	len_ref	len_obs	subs	ins	dels	contig
r0_hap2_chr1_hap1:71265-76286	2	71265	5021	5021	21	12	12	chr1_hap1
r1_hap1_chr1_hap1:56287-61926	1	56287	5639	5640	28	17	16	chr1_hap1
r2_hap1_chr1_hap1:21273-25392	1	21273	4119	4120	22	13	12	chr1_hap1
r3_hap1_chr1_hap1:58501-62415	1	58501	3914	3911	14	10	13	chr1_hap1
r4_hap2_chr1_hap1:25018-28298	2	25018	3280	3279	14	9	10	chr1_hap1
r5_hap2_chr1_hap1:11749-15338	2	11749	3589	3592	16	12	9	chr1_hap1
r6_hap2_chr1_hap1:661-2710	2	661	2049	2049	10	8	8	chr1_hap1
r7_hap1_chr1_hap1:47488-52640	1	47488	5152	5159	20	21	14	chr1_hap1
r8_hap2_chr1_hap1:69725-74622	2	69725	4897	4899	20	13	11	chr1_hap1
r9_hap1_chr1_hap1:39985-43569	1	39985	3584	3584	10	15	15	chr1_hap1
r10_hap1_chr1_hap1:74175-79592	1	74175	5417	5419	24	15	13	chr1_hap1
r11_hap1_chr1_hap1:42852-45641	1	42852	2789	2788	13	7	8	chr1_hap1
r12_hap2_chr1_hap1:10621-13112	2	10621	2491	2494	9	9	6	chr1_hap1
r13_hap2_chr1_hap1:25997-30337	2	25997	4340	4333	16	10	17	chr1_hap1
r14_hap1_chr1_hap1:38647-41658	1	38647	3011	3020	8	10	1	chr1_hap1
r15_hap1_chr1_hap1:5068-7466	1	5068	2398	2398	6	7	7	chr1_hap1
r16_hap1_chr1_hap1:40578-43227	1	40578	2649	2645	11	5	9	chr1_hap1
r17_hap1_chr1_hap1:41080-43688	1	41080	2608	2608	7	3	3	chr1_hap1
r18_hap1_chr1_hap1:6753-8785	1	6753	2032	2027	7	4	9	chr1_hap1
r19_hap2_chr1_hap1:75574-77972	2	75574	2398	2397	12	3	4	chr1_hap1
r20_hap1_chr1_hap1:68209-74054	1	68209	5845	5852	23	18	11	chr1_hap1
r21_hap2_chr1_hap1:30950-36647	2	30950	5697	5702	20	21	16	chr1_hap1
r22_hap2_chr1_hap1:41606-45730	2	41606	4124	4133	16	18	9	chr1_hap1
r23_hap1_chr1_hap1:61532-64255	1	61532	2723	2719	9	8	12	chr1_hap1
r24_hap2_chr1_hap1:50242-53465	2	50242	3223	3225	18	8	6	chr1_hap1
r25_hap2_chr1_hap1:29790-34117	2	29790	4327	4331	20	13	9	chr1_hap1
r26_hap2_chr1_hap1:71489-76740	2	71489	5251	5255	21	21	17	chr1_hap1
r27_hap2_chr1_hap1:41063-47042	2	41063	5979	5977	20	21	23	chr1_hap1
r28_hap2_chr1_hap1:20042-24423	2	20042	4381	4376	26	11	16	chr1_hap1
r29_hap2_chr1_hap1:46543-50391	2	46543	3848	3846	10	12	14	chr1_hap1
r30_hap1_chr1_hap1:60808-64640	1	60808	3832	3833	20	14	13	chr1_hap1
r31_hap2_chr1_hap1:63905-68507	2	63905	4602	4606	22	18	14	chr1_hap1
r32_hap2_chr1_hap1:28539-34136	2	28539	5597	5596	22	16	17	chr1_hap1
r33_hap1_chr1_hap1:12937-18845	1	12937	5908	5906	19	20	22	chr1_hap1
r34_hap1_chr1_hap1:31484-36515	1	31484	5031	5026	15	15	20	chr1_hap1
r35_hap1_chr1_hap1:30413-32795	1	30413	2382	2379	4	5	8	chr1_hap1
r36_hap2_chr1_hap1:10688-15080	2	10688	4392	4393	15	21	20	chr1_hap1
r37_hap1_chr1_hap1:15066-19821	1	15066	4755	4763	28	19	11	chr1_hap1
r38_hap2_chr1_hap1:44230-49470	2	44230	5240	5236	18	12	16	chr1_hap1
r39_hap1_chr1_hap1:25092-30880	1	25092	5788	5794	23	27	21	chr1_hap1
r40_hap2_chr1_hap1:23042-28875	2	23042	5833	5830	28	8	11	chr1_hap1
r41_hap1_chr1_hap1:36949-39987	1	36949	3038	3037	14	8	9	chr1_hap1
r42_hap1_chr1_hap1:34411-39318	1	34411	4907	4899	20	13	21	chr1_hap1
r43_hap2_chr1_hap1:26912-32423	2	26912	5511	5515	14	20	16	chr1_hap1
r44_hap1_chr1_hap1:40063-42858	1	40063	2795	2799	5	13	9	chr1_hap1
r45_hap2_chr1_hap1:21181-24690	2	21181	3509	3510	10	14	13	chr1_hap1
r46_hap2_chr1_hap1:11491-17013	2	11491	5522	5519	19	13	16	chr1_hap1
r47_hap2_chr1_hap1:18387-21849	2	18387	3462	3457	17	10	15	chr1_hap1
r48_hap2_chr1_hap1:64347-69194	2	64347	4847	4846	17	13	14	chr1_hap1
r49_hap1_chr1_hap1:63874-69772	1	63874	5898	5897	39	11	12	chr1_hap1
r50_hap1_chr1_hap1:66171-71219	1	66171	5048	5056	19	21	13	chr1_hap1
r51_hap1_chr1_hap1:54573-58301	1	54573	3728	3740	10	18	6	chr1_hap1
r52_hap1_chr1_hap1:16240-22096	1	16240	5856	5853	21	20	23	chr1_hap1
r53_hap1_chr1_hap1:31988-36099	1	31988	4111	4115	25	14	10	chr1_hap1
r54_hap1_chr1_hap1:29623-32565	1	29623	2942	2936	11	4	10	chr1_hap1
r55_hap2_chr1_hap1:9766-14357	2	9766	4591	4582	13	8	17	chr1_hap1
r56_hap1_chr1_hap1:62189-67468	1	62189	5279	5280	15	15	14	chr1_hap1
r57_hap1_chr1_hap1:33445-35737	1	33445	2292	2292	10	8	8	chr1_hap1
r58_hap1_chr1_hap1:46624-51078	1	46624	4454	4442	13	5	17	chr1_hap1
r59_hap2_chr1_hap1:60748-63897	2	60748	3149	3153	11	14	10	chr1_hap1
r60_hap1_chr1_hap1:60459-64683	1	60459	4224	4225	15	14	13	chr1_hap1
r61_hap2_chr1_hap1:1572-7514	2	1572	5942	5933	27	13	22	chr1_hap1
r62_hap2_chr1_hap1:6460-12066	2	6460	5606	5605	30	18	19	chr1_hap1
r63_hap1_chr1_hap1:37751-40061	1	37751	2310	2311	13	7	6	chr1_hap1
r64_hap2_chr1_hap1:51266-54480	2	51266	3214	3217	13	13	10	chr1_hap1
r65_hap2_chr1_hap1:50112-53510	2	50112	3398	3396	14	11	13	chr1_hap1
r66_hap1_chr1_hap1:33357-38437	1	33357	5080	5083	18	20	17	chr1_hap1
r67_hap1_chr1_hap1:66170-69358	1	66170	3188	3185	8	9	12	chr1_hap1
r68_hap2_chr1_hap1:53597-56181	2	53597	2584	2596	7	15	3	chr1_hap1
r69_hap1_chr1_hap1:39892-44679	1	39892	4787	4788	20	17	16	chr1_hap1
r70_hap1_chr1_hap1:72235-74733	1	72235	2498	2494	10	6	10	chr1_hap1
r71_hap1_chr1_hap1:62079-66100	1	62079	4021	4023	15	17	15	chr1_hap1
r72_hap1_chr1_hap1:8689-13384	1	8689	4695	4704	31	18	9	chr1_hap1
r73_hap1_chr1_hap1:13285-16840	1	13285	3555	3560	18	14	9	chr1_hap1
r74_hap1_chr1_hap1:32174-36411	1	32174	4237	4245	18	14	6	chr1_hap1
r75_hap2_chr1_hap1:67835-70797	2	67835	2962	2965	10	8	5	chr1_hap1
r76_hap1_chr1_hap1:4702-10088	1	4702	5386	5386	16	17	17	chr1_hap1
r77_hap2_chr1_hap1:39671-43456	2	39671	3785	3789	15	14	10	chr1_hap1
r78_hap2_chr1_hap1:8435-11992	2	8435	3557	3565	16	17	9	chr1_hap1
r79_hap1_chr1_hap1:9157-11519	1	9157	2362	2357	13	2	7	chr1_hap1
r80_hap1_chr1_hap1:18337-21965	1	18337	3628	3626	13	13	15	chr1_hap1
r81_hap1_chr1_hap1:56368-61366	1	56368	4998	4999	17	14	13	chr1_hap1
r82_hap1_chr1_hap1:43693-46938	1	43693	3245	3240	9	8	13	chr1_hap1
r83_hap1_chr1_hap1:72378-75192	1	72378	2814	2813	15	7	8	chr1_hap1
r84_hap1_chr1_hap1:41178-44817	1	41178	3639	3648	10	13	4	chr1_hap1
r85_hap1_chr1_hap1:61845-64150	1	61845	2305	2305	12	9	9	chr1_hap1
r86_hap2_chr1_hap1:60669-62992	2	60669	2323	2324	14	11	10	chr1_hap1
r87_hap2_chr1_hap1:26693-30301	2	26693	3608	3611	8	15	12	chr1_hap1
r88_hap2_chr1_hap1:5856-10025	2	5856	4169	4163	19	10	16	chr1_hap1
r89_hap1_chr1_hap1:4683-9202	1	4683	4519	4526	18	21	14	chr1_hap1
r90_hap2_chr1_hap1:1213-5063	2	1213	3850	3850	21	14	14	chr1_hap1
r91_hap1_chr1_hap1:69989-72083	1	69989	2094	2098	12	9	5	chr1_hap1
r92_hap2_chr1_hap1:38408-43793	2	38408	5385	5395	32	23	13	chr1_hap1
r93_hap2_chr1_hap1:24037-26854	2	24037	2817	2817	6	10	10	chr1_hap1
r94_hap2_chr1_hap1:11532-15552	2	11532	4020	4027	18	14	7	chr1_hap1
r95_hap1_chr1_hap1:59665-62896	1	59665	3231	3231	8	8	8	chr1_hap1
r96_hap2_chr1_hap1:38077-40340	2	38077	2263	2269	16	14	8	chr1_hap1
r97_hap1_chr1_hap1:19364-24553	1	19364	5189	5194	21	19	14	chr1_hap1
r98_hap2_chr1_hap1:62288-65283	2	62288	2995	2997	15	13	11	chr1_hap1
r99_hap2_chr1_hap1:38832-44189	2	38832	5357	5357	21	17	17	chr1_hap1
r100_hap2_chr1_hap1:50914-54405	2	50914	3491	3490	14	13	14	chr1_hap1
r101_hap1_chr1_hap1:15547-20117	1	15547	4570	4575	22	13	8	chr1_hap1
r102_hap1_chr1_hap1:65185-68016	1	65185	2831	2836	9	12	7	chr1_hap1
r103_hap2_chr1_hap1:66058-69731	2	66058	3673	3673	12	7	7	chr1_hap1
r104_hap2_chr1_hap1:10983-16154	2	10983	5171	5170	21	14	15	chr1_hap1
r105_hap2_chr1_hap1:59030-64426	2	59030	5396	5396	24	21	21	chr1_hap1
r106_hap1_chr1_hap1:68512-70999	1	68512	2487	2490	11	9	6	chr1_hap1
r107_hap1_chr1_hap1:75253-78391	1	75253	3138	3138	11	10	10	chr1_hap1
r108_hap2_chr1_hap1:13864-18104	2	13864	4240	4243	15	15	12	chr1_hap1
r109_hap1_chr1_hap1:7029-10150	1	7029	3121	3123	9	12	10	chr1_hap1
r110_hap1_chr1_hap1:16904-19643	1	16904	2739	2740	4	7	6	chr1_hap1
r111_hap1_chr1_hap1:58067-61345	1	58067	3278	3282	12	11	7	chr1_hap1
r112_hap1_chr1_hap1:4415-9838	1	4415	5423	5424	19	12	11	chr1_hap1
r113_hap2_chr1_hap1:23978-29894	2	23978	5916	5926	25	24	14	chr1_hap1
r114_hap1_chr1_hap1:59756-63829	1	59756	4073	4070	10	12	15	chr1_hap1
r115_hap2_chr1_hap1:1471-4757	2	1471	3286	3289	12	9	6	chr1_hap1
r116_hap2_chr1_hap1:57547-61019	2	57547	3472	3469	12	8	11	chr1_hap1
r117_hap1_chr1_hap1:4678-8335	1	4678	3657	3666	11	18	9	chr1_hap1
r118_hap2_chr1_hap1:55660-61135	2	55660	5475	5476	17	13	12	chr1_hap1
r119_hap2_chr1_hap1:51967-55341	2	51967	3374	3371	15	14	17	chr1_hap1
r120_hap1_chr1_hap1:56040-61469	1	56040	5429	5425	31	13	17	chr1_hap1
r121_hap2_chr1_hap1:43900-49746	2	43900	5846	5844	27	20	22	chr1_hap1
r122_hap1_chr1_hap1:16895-20659	1	16895	3764	3771	20	12	5	chr1_hap1
r123_hap1_chr1_hap1:5377-11292	1	5377	5915	5931	20	33	17	chr1_hap1
