read_id	hap	start0	len_ref	len_obs	subs	ins	dels	contig
r0_hap2_chr1_hap2:38081-43607	2	38081	5526	5518	27	9	17	chr1_hap2
r1_hap2_chr1_hap2:40895-45500	2	40895	4605	4603	27	25	27	chr1_hap2
r2_hap1_chr1_hap1:15126-18494	1	15126	3368	3365	11	6	9	chr1_hap1
r3_hap2_chr1_hap2:13458-16900	2	13458	3442	3441	15	6	7	chr1_hap2
r4_hap2_chr1_hap2:2742-8418	2	2742	5676	5681	35	33	28	chr1_hap2
r5_hap1_chr1_hap1:41727-47692	1	41727	5965	5967	26	20	18	chr1_hap1
r6_hap2_chr1_hap2:38832-44593	2	38832	5761	5764	24	18	15	chr1_hap2
r7_hap1_chr1_hap1:58225-61196	1	58225	2971	2972	21	19	18	chr1_hap1
r8_hap1_chr1_hap1:12093-14462	1	12093	2369	2369	9	7	7	chr1_hap1
r9_hap1_chr1_hap1:18831-24153	1	18831	5322	5316	19	12	18	chr1_hap1
r10_hap1_chr1_hap1:233-5454	1	233	5221	5227	21	19	13	chr1_hap1
r11_hap1_chr1_hap1:36422-38777	1	36422	2355	2359	6	9	5	chr1_hap1
r12_hap2_chr1_hap2:70252-75800	2	70252	5548	5540	33	22	30	chr1_hap2
r13_hap2_chr1_hap2:31972-34242	2	31972	2270	2278	5	11	3	chr1_hap2
r14_hap1_chr1_hap1:60804-63931	1	60804	3127	3118	9	7	16	chr1_hap1
r15_hap1_chr1_hap1:50536-55432	1	50536	4896	4884	22	8	20	chr1_hap1
r16_hap2_chr1_hap2:71260-73870	2	71260	2610	2613	9	15	12	chr1_hap2
r17_hap1_chr1_hap1:74325-79397	1	74325	5072	5063	37	23	32	chr1_hap1
r18_hap1_chr1_hap1:18884-24411	1	18884	5527	5529	38	34	32	chr1_hap1
r19_hap2_chr1_hap2:62011-64855	2	62011	2844	2856	30	27	15	chr1_hap2
r20_hap1_chr1_hap1:23552-28351	1	23552	4799	4793	11	15	21	chr1_hap1
r21_hap1_chr1_hap1:67171-73101	1	67171	5930	5926	32	15	19	chr1_hap1
r22_hap1_chr1_hap1:6759-9195	1	6759	2436	2440	8	9	5	chr1_hap1
r23_hap1_chr1_hap1:56820-59477	1	56820	2657	2655	12	5	7	chr1_hap1
r24_hap2_chr1_hap2:30861-34928	2	30861	4067	4072	11	14	9	chr1_hap2
r25_hap1_chr1_hap1:58829-63868	1	58829	5039	5040	23	21	20	chr1_hap1
r26_hap1_chr1_hap1:53646-58134	1	53646	4488	4487	13	12	13	chr1_hap1
r27_hap2_chr1_hap2:55679-58114	2	55679	2435	2439	9	12	8	chr1_hap2
r28_hap1_chr1_hap1:49318-54479	1	49318	5161	5159	37	28	30	chr1_hap1
r29_hap1_chr1_hap1:50754-53094	1	50754	2340	2345	8	11	6	chr1_hap1
r30_hap2_chr1_hap2:23930-26758	2	23930	2828	2832	13	14	10	chr1_hap2
r31_hap2_chr1_hap2:21503-24973	2	21503	3470	3470	9	7	7	chr1_hap2
r32_hap1_chr1_hap1:8820-13705	1	8820	4885	4892	18	17	10	chr1_hap1
r33_hap1_chr1_hap1:63663-69437	1	63663	5774	5775	38	29	28	chr1_hap1
r34_hap1_chr1_hap1:68281-72140	1	68281	3859	3855	19	12	16	chr1_hap1
