read_id	hap	start0	len_ref	len_obs	subs	ins	dels	contig
r0_hap1_chr1_hap1:23152-25589	1	23152	2437	2436	9	10	11	chr1_hap1
r1_hap2_chr1_hap2:67437-71628	2	67437	4191	4187	18	10	14	chr1_hap2
r2_hap1_chr1_hap1:51564-56612	1	51564	5048	5040	40	24	32	chr1_hap1
r3_hap1_chr1_hap1:73797-77961	1	73797	4164	4157	32	15	22	chr1_hap1
r4_hap1_chr1_hap1:61225-63693	1	61225	2468	2468	9	5	5	chr1_hap1
r5_hap1_chr1_hap1:24372-27517	1	24372	3145	3139	10	8	14	chr1_hap1
r6_hap2_chr1_hap2:55144-60741	2	55144	5597	5591	24	13	19	chr1_hap2
r7_hap1_chr1_hap1:39320-43823	1	39320	4503	4500	24	10	13	chr1_hap1
r8_hap1_chr1_hap1:72142-77044	1	72142	4902	4901	30	24	25	chr1_hap1
r9_hap2_chr1_hap2:20403-22552	2	20403	2149	2149	7	8	8	chr1_hap2
r10_hap2_chr1_hap2:42752-45190	2	42752	2438	2445	12	10	3	chr1_hap2
r11_hap1_chr1_hap1:63274-67341	1	63274	4067	4069	20	15	13	chr1_hap1
r12_hap1_chr1_hap1:42445-46457	1	42445	4012	4013	24	13	12	chr1_hap1
r13_hap1_chr1_hap1:69442-74165	1	69442	4723	4720	33	29	32	chr1_hap1
r14_hap1_chr1_hap1:21078-26492	1	21078	5414	5423	23	22	13	chr1_hap1
r15_hap2_chr1_hap2:45662-49458	2	45662	3796	3799	21	13	10	chr1_hap2
r16_hap1_chr1_hap1:43521-46594	1	43521	3073	3079	25	23	17	chr1_hap1
r17_hap1_chr1_hap1:9455-13549	1	9455	4094	4088	15	11	17	chr1_hap1
r18_hap2_chr1_hap2:63576-66510	2	63576	2934	2927	9	5	12	chr1_hap2
r19_hap1_chr1_hap1:20326-24157	1	20326	3831	3834	15	9	6	chr1_hap1
r20_hap2_chr1_hap2:15627-18324	2	15627	2697	2696	6	5	6	chr1_hap2
r21_hap2_chr1_hap2:7789-13585	2	7789	5796	5792	48	30	34	chr1_hap2
r22_hap1_chr1_hap1:34049-38671	1	34049	4622	4626	20	18	14	chr1_hap1
r23_hap1_chr1_hap1:36133-40370	1	36133	4237	4239	33	23	21	chr1_hap1
r24_hap1_chr1_hap1:19606-23009	1	19606	3403	3395	7	5	13	chr1_hap1
r25_hap2_chr1_hap2:17194-20484	2	17194	3290	3285	37	18	23	chr1_hap2
r26_hap1_chr1_hap1:21189-23702	1	21189	2513	2515	10	9	7	chr1_hap1
r27_hap1_chr1_hap1:20715-26017	1	20715	5302	5307	20	16	11	chr1_hap1
r28_hap1_chr1_hap1:7833-13285	1	7833	5452	5445	23	16	23	chr1_hap1
r29_hap2_chr1_hap2:14464-17154	2	14464	2690	2686	7	10	14	chr1_hap2
r30_hap2_chr1_hap2:33275-36086	2	33275	2811	2816	5	13	8	chr1_hap2
r31_hap2_chr1_hap2:56127-61014	2	56127	4887	4880	16	11	18	chr1_hap2
r32_hap1_chr1_hap1:62581-64846	1	62581	2265	2248	28	15	32	chr1_hap1
r33_hap1_chr1_hap1:50843-53720	1	50843	2877	2879	16	8	6	chr1_hap1
r34_hap1_chr1_hap1:43420-47419	1	43420	3999	4003	34	30	26	chr1_hap1
r35_hap1_chr1_hap1:54447-58420	1	54447	3973	3977	26	28	24	chr1_hap1
r36_hap1_chr1_hap1:4986-9554	1	4986	4568	4569	14	14	13	chr1_hap1
r37_hap1_chr1_hap1:930-5621	1	930	4691	4682	17	10	19	chr1_hap1
r38_hap2_chr1_hap2:24611-28576	2	24611	3965	3971	14	11	5	chr1_hap2
r39_hap2_chr1_hap2:70204-75319	2	70204	5115	5110	34	25	30	chr1_hap2
r40_hap1_chr1_hap1:49186-52230	1	49186	3044	3039	11	4	9	chr1_hap1
r41_hap2_chr1_hap2:45758-48176	2	45758	2418	2422	35	19	15	chr1_hap2
