read_id	hap	start0	len_ref	len_obs	subs	ins	dels	contig
r0_hap2_chr1_hap2:71244-76265	2	71244	5021	5023	20	13	11	chr1_hap2
r1_hap2_chr1_hap2:10263-15902	2	10263	5639	5637	21	16	18	chr1_hap2
r2_hap1_chr1_hap1:21265-25384	1	21265	4119	4122	25	14	11	chr1_hap1
r3_hap1_chr1_hap1:8865-12779	1	8865	3914	3911	14	10	13	chr1_hap1
r4_hap1_chr1_hap1:120-3400	1	120	3280	3278	14	9	11	chr1_hap1
r5_hap1_chr1_hap1:39079-43230	1	39079	4151	4157	18	14	8	chr1_hap1
r6_hap2_chr1_hap2:29726-35112	2	29726	5386	5392	24	24	18	chr1_hap2
r7_hap1_chr1_hap1:14182-19085	1	14182	4903	4898	19	10	15	chr1_hap1
r8_hap2_chr1_hap2:73497-77232	2	73497	3735	3735	15	13	13	chr1_hap2
r9_hap2_chr1_hap2:64944-70582	2	64944	5638	5643	24	18	13	chr1_hap2
r10_hap1_chr1_hap1:40247-43378	1	40247	3131	3129	13	6	8	chr1_hap1
r11_hap2_chr1_hap2:61937-67135	2	61937	5198	5193	20	14	19	chr1_hap2
r12_hap2_chr1_hap2:13626-15951	2	13626	2325	2324	9	7	8	chr1_hap2
r13_hap2_chr1_hap2:37736-40275	2	37736	2539	2550	8	11	0	chr1_hap2
r14_hap2_chr1_hap2:50967-56037	2	50967	5070	5064	21	11	17	chr1_hap2
r15_hap2_chr1_hap2:11282-15950	2	11282	4668	4665	13	7	10	chr1_hap2
r16_hap1_chr1_hap1:40502-44583	1	40502	4081	4080	21	5	6	chr1_hap1
r17_hap1_chr1_hap1:19662-21987	1	19662	2325	2327	10	10	8	chr1_hap1
r18_hap1_chr1_hap1:22492-26134	1	22492	3642	3648	11	12	6	chr1_hap1
r19_hap1_chr1_hap1:27325-33123	1	27325	5798	5814	28	30	14	chr1_hap1
r20_hap1_chr1_hap1:58080-61601	1	58080	3521	3519	11	9	11	chr1_hap1
r21_hap2_chr1_hap2:33717-36312	2	33717	2595	2591	14	5	9	chr1_hap2
r22_hap1_chr1_hap1:56077-61629	1	56077	5552	5554	22	12	10	chr1_hap1
r23_hap2_chr1_hap2:60197-63371	2	60197	3174	3182	15	16	8	chr1_hap2
