read_id	hap	start0	len_ref	len_obs	subs	ins	dels	contig
r0_hap1_chr1_hap1:9484-13175	1	9484	3691	3681	12	8	18	chr1_hap1
r1_hap1_chr1_hap1:28465-33597	1	28465	5132	5131	30	14	15	chr1_hap1
r2_hap1_chr1_hap1:8579-13820	1	8579	5241	5241	16	13	13	chr1_hap1
r3_hap2_chr1_hap2:48354-52763	2	48354	4409	4401	14	7	15	chr1_hap2
r4_hap1_chr1_hap1:27470-31029	1	27470	3559	3558	12	6	7	chr1_hap1
r5_hap1_chr1_hap1:27090-30776	1	27090	3686	3691	11	11	6	chr1_hap1
r6_hap2_chr1_hap2:45110-50601	2	45110	5491	5488	24	19	22	chr1_hap2
r7_hap2_chr1_hap2:33886-36840	2	33886	2954	2961	14	16	9	chr1_hap2
r8_hap2_chr1_hap2:18055-21266	2	18055	3211	3206	14	8	13	chr1_hap2
r9_hap2_chr1_hap2:33855-37610	2	33855	3755	3759	20	16	12	chr1_hap2
r10_hap1_chr1_hap1:32659-36056	1	32659	3397	3396	12	16	17	chr1_hap1
r11_hap1_chr1_hap1:35225-40287	1	35225	5062	5062	16	16	16	chr1_hap1
r12_hap1_chr1_hap1:33508-38097	1	33508	4589	4587	17	12	14	chr1_hap1
r13_hap1_chr1_hap1:61095-63701	1	61095	2606	2612	8	12	6	chr1_hap1
r14_hap1_chr1_hap1:15297-20690	1	15297	5393	5395	20	16	14	chr1_hap1
r15_hap1_chr1_hap1:26969-32195	1	26969	5226	5226	24	15	15	chr1_hap1
r16_hap2_chr1_hap2:75645-79294	2	75645	3649	3648	24	19	20	chr1_hap2
r17_hap2_chr1_hap2:46947-50983	2	46947	4036	4039	14	16	13	chr1_hap2
r18_hap1_chr1_hap1:51382-53736	1	51382	2354	2356	7	7	5	chr1_hap1
r19_hap2_chr1_hap2:69110-72398	2	69110	3288	3289	11	8	7	chr1_hap2
r20_hap1_chr1_hap1:27191-29742	1	27191	2551	2550	15	10	11	chr1_hap1
r21_hap1_chr1_hap1:9324-12114	1	9324	2790	2784	15	5	11	chr1_hap1
r22_hap1_chr1_hap1:30598-36259	1	30598	5661	5664	21	20	17	chr1_hap1
r23_hap2_chr1_hap2:46229-52068	2	46229	5839	5845	27	14	8	chr1_hap2
r24_hap2_chr1_hap2:45843-48383	2	45843	2540	2538	12	5	7	chr1_hap2
r25_hap2_chr1_hap2:45366-51286	2	45366	5920	5911	25	13	22	chr1_hap2
r26_hap2_chr1_hap2:25696-29312	2	25696	3616	3624	22	16	8	chr1_hap2
r27_hap2_chr1_hap2:16712-21554	2	16712	4842	4841	17	16	17	chr1_hap2
r28_hap1_chr1_hap1:54082-56353	1	54082	2271	2270	10	3	4	chr1_hap1
r29_hap2_chr1_hap2:49015-51826	2	49015	2811	2805	13	6	12	chr1_hap2
r30_hap1_chr1_hap1:53624-56817	1	53624	3193	3192	16	9	10	chr1_hap1
r31_hap1_chr1_hap1:27088-30101	1	27088	3013	3014	16	12	11	chr1_hap1
r32_hap1_chr1_hap1:34168-38806	1	34168	4638	4647	19	17	8	chr1_hap1
r33_hap1_chr1_hap1:28219-32268	1	28219	4049	4043	16	11	17	chr1_hap1
r34_hap2_chr1_hap2:15584-18772	2	15584	3188	3191	14	9	6	chr1_hap2
r35_hap2_chr1_hap2:47431-52794	2	47431	5363	5364	26	22	21	chr1_hap2
r36_hap1_chr1_hap1:28422-32869	1	28422	4447	4437	10	6	16	chr1_hap1
