read_id	hap	start0	len_ref	len_obs	subs	ins	dels	contig
r0_hap2_chr1_hap2:38081-43607	2	38081	5526	5518	27	9	17	chr1_hap2
r1_hap2_chr1_hap2:40895-45500	2	40895	4605	4604	13	13	14	chr1_hap2
r2_hap2_chr1_hap2:59874-62049	2	59874	2175	2175	7	5	5	chr1_hap2
r3_hap2_chr1_hap2:5881-9666	2	5881	3785	3783	16	9	11	chr1_hap2
r4_hap2_chr1_hap2:36203-38447	2	36203	2244	2248	7	7	3	chr1_hap2
r5_hap1_chr1_hap1:28643-31108	1	28643	2465	2465	11	6	6	chr1_hap1
r6_hap2_chr1_hap2:7380-12413	2	7380	5033	5033	24	21	21	chr1_hap2
r7_hap2_chr1_hap2:73874-76203	2	73874	2329	2333	11	10	6	chr1_hap2
r8_hap2_chr1_hap2:28424-32974	2	28424	4550	4548	21	10	12	chr1_hap2
r9_hap1_chr1_hap1:189-4297	1	189	4108	4107	11	8	9	chr1_hap1
r10_hap1_chr1_hap1:34667-39159	1	34667	4492	4494	21	11	9	chr1_hap1
r11_hap2_chr1_hap2:64020-68033	2	64020	4013	4007	13	7	13	chr1_hap2
r12_hap1_chr1_hap1:38056-42316	1	38056	4260	4263	18	16	13	chr1_hap1
r13_hap2_chr1_hap2:61987-65653	2	61987	3666	3669	9	15	12	chr1_hap2
r14_hap2_chr1_hap2:23235-28638	2	23235	5403	5396	19	12	19	chr1_hap2
r15_hap2_chr1_hap2:25673-31659	2	25673	5986	5983	19	19	22	chr1_hap2
r16_hap2_chr1_hap2:51424-55999	2	51424	4575	4566	19	8	17	chr1_hap2
r17_hap1_chr1_hap1:57242-60552	1	57242	3310	3307	7	14	17	chr1_hap1
r18_hap1_chr1_hap1:11452-16365	1	11452	4913	4918	21	19	14	chr1_hap1
r19_hap1_chr1_hap1:55558-60774	1	55558	5216	5216	23	14	14	chr1_hap1
r20_hap2_chr1_hap2:18527-24126	2	18527	5599	5599	10	21	21	chr1_hap2
r21_hap1_chr1_hap1:49251-52727	1	49251	3476	3471	17	6	11	chr1_hap1
r22_hap2_chr1_hap2:54125-56579	2	54125	2454	2458	13	8	4	chr1_hap2
r23_hap1_chr1_hap1:11191-13378	1	11191	2187	2187	11	8	8	chr1_hap1
r24_hap1_chr1_hap1:21783-24579	1	21783	2796	2797	10	6	5	chr1_hap1
r25_hap2_chr1_hap2:27900-30531	2	27900	2631	2635	3	10	6	chr1_hap2
r26_hap1_chr1_hap1:38603-43054	1	38603	4451	4458	21	18	11	chr1_hap1
r27_hap1_chr1_hap1:43561-48267	1	43561	4706	4701	22	10	15	chr1_hap1
r28_hap2_chr1_hap2:57998-63915	2	57998	5917	5920	17	24	21	chr1_hap2
r29_hap1_chr1_hap1:32169-34955	1	32169	2786	2792	14	13	7	chr1_hap1
r30_hap1_chr1_hap1:44708-48097	1	44708	3389	3393	13	10	6	chr1_hap1
r31_hap2_chr1_hap2:43723-46602	2	43723	2879	2878	13	11	12	chr1_hap2
r32_hap2_chr1_hap2:6502-12007	2	6502	5505	5508	14	14	11	chr1_hap2
r33_hap2_chr1_hap2:61233-63905	2	61233	2672	2676	13	10	6	chr1_hap2
r34_hap1_chr1_hap1:540-6223	1	540	5683	5681	21	17	19	chr1_hap1
r35_hap2_chr1_hap2:74009-76573	2	74009	2564	2556	7	4	12	chr1_hap2
r36_hap2_chr1_hap2:70967-75138	2	70967	4171	4166	21	11	16	chr1_hap2
r37_hap2_chr1_hap2:31545-37394	2	31545	5849	5854	16	13	8	chr1_hap2
r38_hap1_chr1_hap1:59662-65257	1	59662	5595	5593	31	14	16	chr1_hap1
