read_id	hap	start0	len_ref	len_obs	subs	ins	dels	contig
r0_hap1_chr1_hap1:23160-25597	1	23160	2437	2436	9	10	11	chr1_hap1
r1_hap2_chr1_hap2:67436-71627	2	67436	4191	4186	19	9	14	chr1_hap2
r2_hap1_chr1_hap1:4460-9508	1	4460	5048	5041	18	13	20	chr1_hap1
r3_hap2_chr1_hap2:70424-73168	2	70424	2744	2740	10	4	8	chr1_hap2
r4_hap2_chr1_hap2:33628-35879	2	33628	2251	2247	3	4	8	chr1_hap2
r5_hap1_chr1_hap1:40103-45928	1	40103	5825	5823	21	13	15	chr1_hap1
r6_hap1_chr1_hap1:68147-71060	1	68147	2913	2910	15	8	11	chr1_hap1
r7_hap1_chr1_hap1:13560-15820	1	13560	2260	2255	8	4	9	chr1_hap1
r8_hap2_chr1_hap2:48678-52123	2	48678	3445	3445	19	7	7	chr1_hap2
r9_hap1_chr1_hap1:73037-76440	1	73037	3403	3405	14	10	8	chr1_hap1
r10_hap1_chr1_hap1:18175-22933	1	18175	4758	4750	17	13	21	chr1_hap1
r11_hap1_chr1_hap1:19020-23818	1	19020	4798	4806	23	19	11	chr1_hap1
r12_hap1_chr1_hap1:73666-76008	1	73666	2342	2344	14	8	6	chr1_hap1
r13_hap2_chr1_hap2:64751-70729	2	64751	5978	5974	32	16	20	chr1_hap2
r14_hap2_chr1_hap2:50704-53320	2	50704	2616	2615	7	13	14	chr1_hap2
r15_hap1_chr1_hap1:49584-54752	1	49584	5168	5176	24	19	11	chr1_hap1
r16_hap2_chr1_hap2:56810-60473	2	56810	3663	3660	12	11	14	chr1_hap2
r17_hap2_chr1_hap2:54756-58210	2	54756	3454	3440	9	5	19	chr1_hap2
r18_hap1_chr1_hap1:37252-40928	1	37252	3676	3671	15	10	15	chr1_hap1
r19_hap2_chr1_hap2:48772-51120	2	48772	2348	2349	5	7	6	chr1_hap2
r20_hap2_chr1_hap2:32139-35970	2	32139	3831	3838	14	11	4	chr1_hap2
r21_hap2_chr1_hap2:67122-72683	2	67122	5561	5560	21	13	14	chr1_hap2
r22_hap1_chr1_hap1:9110-12481	1	9110	3371	3371	12	9	9	chr1_hap1
r23_hap2_chr1_hap2:25168-29413	2	25168	4245	4249	19	19	15	chr1_hap2
r24_hap2_chr1_hap2:18336-20525	2	18336	2189	2188	7	3	4	chr1_hap2
r25_hap2_chr1_hap2:16757-21046	2	16757	4289	4280	12	10	19	chr1_hap2
r26_hap1_chr1_hap1:33450-38956	1	33450	5506	5508	27	18	16	chr1_hap1
r27_hap2_chr1_hap2:53364-56681	2	53364	3317	3313	9	7	11	chr1_hap2
r28_hap2_chr1_hap2:49071-54752	2	49071	5681	5681	32	17	17	chr1_hap2
r29_hap1_chr1_hap1:31460-36201	1	31460	4741	4732	15	13	22	chr1_hap1
r30_hap1_chr1_hap1:13992-19394	1	13992	5402	5404	11	19	17	chr1_hap1
r31_hap1_chr1_hap1:31163-36487	1	31163	5324	5315	25	17	26	chr1_hap1
r32_hap2_chr1_hap2:12674-15768	2	12674	3094	3096	17	8	6	chr1_hap2
r33_hap2_chr1_hap2:3756-8348	2	3756	4592	4592	16	17	17	chr1_hap2
r34_hap1_chr1_hap1:35618-41503	1	35618	5885	5889	19	24	20	chr1_hap1
r35_hap1_chr1_hap1:16609-21436	1	16609	4827	4830	20	16	13	chr1_hap1
r36_hap2_chr1_hap2:63676-68719	2	63676	5043	5038	20	9	14	chr1_hap2
r37_hap1_chr1_hap1:64762-69399	1	64762	4637	4636	19	12	13	chr1_hap1
r38_hap1_chr1_hap1:37-5581	1	37	5544	5537	14	4	11	chr1_hap1
r39_hap2_chr1_hap2:62028-67422	2	62028	5394	5399	26	15	10	chr1_hap2
r40_hap1_chr1_hap1:24997-28055	1	24997	3058	3063	11	11	6	chr1_hap1
r41_hap1_chr1_hap1:64755-69777	1	64755	5022	5026	13	15	11	chr1_hap1
r42_hap2_chr1_hap2:30515-32627	2	30515	2112	2110	8	6	8	chr1_hap2
r43_hap1_chr1_hap1:38472-43175	1	38472	4703	4706	16	15	12	chr1_hap1
r44_hap1_chr1_hap1:34668-37418	1	34668	2750	2753	7	13	10	chr1_hap1
r45_hap2_chr1_hap2:64770-67074	2	64770	2304	2303	9	6	7	chr1_hap2
r46_hap1_chr1_hap1:4754-9000	1	4754	4246	4243	17	12	15	chr1_hap1
r47_hap2_chr1_hap2:42962-47588	2	42962	4626	4628	16	9	7	chr1_hap2
r48_hap2_chr1_hap2:35635-38887	2	35635	3252	3254	15	8	6	chr1_hap2
r49_hap2_chr1_hap2:66172-69294	2	66172	3122	3130	7	14	6	chr1_hap2
r50_hap1_chr1_hap1:60615-65147	1	60615	4532	4532	16	16	16	chr1_hap1
r51_hap2_chr1_hap2:5905-7999	2	5905	2094	2092	7	6	8	chr1_hap2
r52_hap1_chr1_hap1:17560-21933	1	17560	4373	4366	20	6	13	chr1_hap1
r53_hap2_chr1_hap2:41640-45292	2	41640	3652	3644	17	6	14	chr1_hap2
r54_hap1_chr1_hap1:64867-70209	1	64867	5342	5344	15	17	15	chr1_hap1
r55_hap2_chr1_hap2:24906-28039	2	24906	3133	3131	9	7	9	chr1_hap2
r56_hap1_chr1_hap1:24830-29899	1	24830	5069	5072	23	20	17	chr1_hap1
r57_hap2_chr1_hap2:8601-14267	2	8601	5666	5661	18	9	14	chr1_hap2
r58_hap1_chr1_hap1:55214-60087	1	55214	4873	4879	20	21	15	chr1_hap1
r59_hap1_chr1_hap1:19692-23359	1	19692	3667	3667	21	11	11	chr1_hap1
r60_hap2_chr1_hap2:33991-38208	2	33991	4217	4211	26	10	16	chr1_hap2
r61_hap1_chr1_hap1:20801-23749	1	20801	2948	2944	11	3	7	chr1_hap1
r62_hap2_chr1_hap2:45212-50909	2	45212	5697	5704	21	22	15	chr1_hap2
r63_hap1_chr1_hap1:65318-69253	1	65318	3935	3936	15	15	14	chr1_hap1
r64_hap2_chr1_hap2:73481-77063	2	73481	3582	3582	15	9	9	chr1_hap2
r65_hap1_chr1_hap1:4180-9900	1	4180	5720	5716	18	19	23	chr1_hap1
r66_hap1_chr1_hap1:25204-27616	1	25204	2412	2410	6	7	9	chr1_hap1
r67_hap1_chr1_hap1:49733-54340	1	49733	4607	4615	16	21	13	chr1_hap1
r68_hap2_chr1_hap2:75384-79323	2	75384	3939	3946	15	16	9	chr1_hap2
r69_hap1_chr1_hap1:12325-17683	1	12325	5358	5354	25	13	17	chr1_hap1
r70_hap1_chr1_hap1:82-5049	1	82	4967	4965	24	16	18	chr1_hap1
r71_hap2_chr1_hap2:41125-44465	2	41125	3340	3336	17	7	11	chr1_hap2
r72_hap1_chr1_hap1:19018-24742	1	19018	5724	5738	26	23	9	chr1_hap1
r73_hap1_chr1_hap1:54332-57555	1	54332	3223	3222	16	7	8	chr1_hap1
r74_hap2_chr1_hap2:42967-46030	2	42967	3063	3057	16	4	10	chr1_hap2
r75_hap1_chr1_hap1:32039-36237	1	32039	4198	4199	15	13	12	chr1_hap1
r76_hap1_chr1_hap1:73627-78699	1	73627	5072	5085	21	23	10	chr1_hap1
r77_hap1_chr1_hap1:34679-39249	1	34679	4570	4560	19	11	21	chr1_hap1
r78_hap2_chr1_hap2:67415-69554	2	67415	2139	2138	8	5	6	chr1_hap2
r79_hap2_chr1_hap2:76930-79639	2	76930	2709	2716	13	9	2	chr1_hap2
r80_hap1_chr1_hap1:35667-39802	1	35667	4135	4139	19	17	13	chr1_hap1
r81_hap2_chr1_hap2:6436-9759	2	6436	3323	3328	15	12	7	chr1_hap2
r82_hap1_chr1_hap1:10340-13477	1	10340	3137	3133	7	3	7	chr1_hap1
r83_hap1_chr1_hap1:33310-35756	1	33310	2446	2444	11	7	9	chr1_hap1
r84_hap2_chr1_hap2:29909-33373	2	29909	3464	3469	15	14	9	chr1_hap2
r85_hap2_chr1_hap2:69251-74078	2	69251	4827	4834	21	22	15	chr1_hap2
r86_hap2_chr1_hap2:55290-60974	2	55290	5684	5687	20	24	21	chr1_hap2
r87_hap1_chr1_hap1:11424-13760	1	11424	2336	2337	8	7	6	chr1_hap1
r88_hap1_chr1_hap1:38343-42278	1	38343	3935	3938	14	15	12	chr1_hap1
r89_hap1_chr1_hap1:29453-34795	1	29453	5342	5334	16	10	18	chr1_hap1
r90_hap2_chr1_hap2:49511-55004	2	49511	5493	5492	28	15	16	chr1_hap2
r91_hap1_chr1_hap1:36882-41978	1	36882	5096	5084	24	10	22	chr1_hap1
r92_hap2_chr1_hap2:1184-4662	2	1184	3478	3487	9	18	9	chr1_hap2
r93_hap2_chr1_hap2:43792-46917	2	43792	3125	3125	16	10	10	chr1_hap2
r94_hap2_chr1_hap2:56542-59085	2	56542	2543	2537	11	3	9	chr1_hap2
r95_hap1_chr1_hap1:22847-26967	1	22847	4120	4121	16	14	13	chr1_hap1
r96_hap1_chr1_hap1:4848-8381	1	4848	3533	3537	10	14	10	chr1_hap1
r97_hap2_chr1_hap2:63026-67505	2	63026	4479	4479	11	13	13	chr1_hap2
r98_hap1_chr1_hap1:9799-13844	1	9799	4045	4043	22	10	12	chr1_hap1
