read_id	hap	start0	len_ref	len_obs	subs	ins	dels	contig
r0_hap1_chr1_hap1:50751-53556	1	50751	2805	2804	13	10	11	chr1_hap1
r1_hap1_chr1_hap1:45080-50441	1	45080	5361	5350	22	10	21	chr1_hap1
r2_hap2_chr1_hap2:60338-62743	2	60338	2405	2405	6	7	7	chr1_hap2
r3_hap1_chr1_hap1:53248-55438	1	53248	2190	2189	9	6	7	chr1_hap1
r4_hap1_chr1_hap1:67652-71188	1	67652	3536	3534	9	8	10	chr1_hap1
r5_hap1_chr1_hap1:26477-28646	1	26477	2169	2171	7	5	3	chr1_hap1
r6_hap2_chr1_hap2:34458-40013	2	34458	5555	5548	20	14	21	chr1_hap2
r7_hap2_chr1_hap2:32488-38405	2	32488	5917	5905	29	11	23	chr1_hap2
r8_hap1_chr1_hap1:11616-16573	1	11616	4957	4956	17	14	15	chr1_hap1
r9_hap1_chr1_hap1:45258-50243	1	45258	4985	4981	22	14	18	chr1_hap1
r10_hap1_chr1_hap1:43315-46643	1	43315	3328	3331	15	11	8	chr1_hap1
r11_hap2_chr1_hap2:17025-22154	2	17025	5129	5133	29	19	15	chr1_hap2
r12_hap2_chr1_hap2:49802-53067	2	49802	3265	3260	18	8	13	chr1_hap2
r13_hap1_chr1_hap1:10624-12627	1	10624	2003	2001	8	6	8	chr1_hap1
r14_hap1_chr1_hap1:44028-48341	1	44028	4313	4317	15	17	13	chr1_hap1
r15_hap1_chr1_hap1:43144-46167	1	43144	3023	3035	16	17	5	chr1_hap1
r16_hap2_chr1_hap2:18038-23688	2	18038	5650	5635	19	11	26	chr1_hap2
r17_hap2_chr1_hap2:11489-14596	2	11489	3107	3114	12	12	5	chr1_hap2
r18_hap1_chr1_hap1:52195-57103	1	52195	4908	4897	15	8	19	chr1_hap1
r19_hap1_chr1_hap1:54497-56773	1	54497	2276	2279	11	5	2	chr1_hap1
r20_hap2_chr1_hap2:71854-76816	2	71854	4962	4954	17	7	15	chr1_hap2
r21_hap1_chr1_hap1:1255-4990	1	1255	3735	3737	18	13	11	chr1_hap1
r22_hap2_chr1_hap2:33452-38944	2	33452	5492	5500	23	22	14	chr1_hap2
r23_hap1_chr1_hap1:37257-41810	1	37257	4553	4547	17	8	14	chr1_hap1
r24_hap1_chr1_hap1:24980-27650	1	24980	2670	2664	7	4	10	chr1_hap1
r25_hap1_chr1_hap1:46279-51861	1	46279	5582	5583	21	19	18	chr1_hap1
r26_hap2_chr1_hap2:41827-45095	2	41827	3268	3268	12	9	9	chr1_hap2
r27_hap1_chr1_hap1:67381-72612	1	67381	5231	5225	22	16	22	chr1_hap1
r28_hap1_chr1_hap1:51199-56168	1	51199	4969	4960	17	15	24	chr1_hap1
r29_hap2_chr1_hap2:48681-50884	2	48681	2203	2207	3	9	5	chr1_hap2
r30_hap2_chr1_hap2:50794-54736	2	50794	3942	3938	11	10	14	chr1_hap2
r31_hap2_chr1_hap2:33292-38489	2	33292	5197	5198	26	19	18	chr1_hap2
r32_hap2_chr1_hap2:6621-9200	2	6621	2579	2579	11	9	9	chr1_hap2
r33_hap1_chr1_hap1:15049-19738	1	15049	4689	4683	21	15	21	chr1_hap1
r34_hap1_chr1_hap1:60417-62746	1	60417	2329	2333	7	11	7	chr1_hap1
r35_hap1_chr1_hap1:45754-49717	1	45754	3963	3969	12	16	10	chr1_hap1
r36_hap1_chr1_hap1:45473-50893	1	45473	5420	5416	19	14	18	chr1_hap1
r37_hap1_chr1_hap1:71557-73908	1	71557	2351	2356	9	7	2	chr1_hap1
r38_hap1_chr1_hap1:44052-48689	1	44052	4637	4637	21	12	12	chr1_hap1
r39_hap2_chr1_hap2:73097-77636	2	73097	4539	4533	14	5	11	chr1_hap2
r40_hap2_chr1_hap2:73836-78423	2	73836	4587	4589	18	10	8	chr1_hap2
r41_hap1_chr1_hap1:26942-30778	1	26942	3836	3838	20	12	10	chr1_hap1
r42_hap2_chr1_hap2:29580-32314	2	29580	2734	2735	9	7	6	chr1_hap2
r43_hap1_chr1_hap1:55383-61218	1	55383	5835	5833	19	13	15	chr1_hap1
r44_hap2_chr1_hap2:71574-76850	2	71574	5276	5278	16	16	14	chr1_hap2
r45_hap1_chr1_hap1:38022-41825	1	38022	3803	3799	14	12	16	chr1_hap1
r46_hap2_chr1_hap2:18376-23603	2	18376	5227	5225	21	16	18	chr1_hap2
r47_hap2_chr1_hap2:28003-31847	2	28003	3844	3842	11	5	7	chr1_hap2
r48_hap1_chr1_hap1:29684-32605	1	29684	2921	2925	13	9	5	chr1_hap1
r49_hap1_chr1_hap1:10426-14593	1	10426	4167	4170	11	14	11	chr1_hap1
r50_hap1_chr1_hap1:74726-76755	1	74726	2029	2028	9	5	6	chr1_hap1
r51_hap1_chr1_hap1:72981-78020	1	72981	5039	5038	21	19	20	chr1_hap1
r52_hap1_chr1_hap1:67543-73049	1	67543	5506	5498	20	7	15	chr1_hap1
r53_hap2_chr1_hap2:39686-42683	2	39686	2997	2993	12	6	10	chr1_hap2
r54_hap2_chr1_hap2:72159-75580	2	72159	3421	3426	10	14	9	chr1_hap2
r55_hap2_chr1_hap2:18760-23097	2	18760	4337	4333	14	9	13	chr1_hap2
r56_hap1_chr1_hap1:27193-30087	1	27193	2894	2892	11	9	11	chr1_hap1
r57_hap2_chr1_hap2:11185-13746	2	11185	2561	2561	15	8	8	chr1_hap2
r58_hap2_chr1_hap2:41108-43402	2	41108	2294	2295	7	6	5	chr1_hap2
r59_hap2_chr1_hap2:42968-45774	2	42968	2806	2803	7	5	8	chr1_hap2
r60_hap1_chr1_hap1:69985-72550	1	69985	2565	2570	12	14	9	chr1_hap1
r61_hap1_chr1_hap1:70050-75248	1	70050	5198	5199	26	14	13	chr1_hap1
r62_hap2_chr1_hap2:6373-12167	2	6373	5794	5786	37	12	20	chr1_hap2
r63_hap2_chr1_hap2:7509-12663	2	7509	5154	5150	23	12	16	chr1_hap2
r64_hap2_chr1_hap2:29158-32771	2	29158	3613	3618	18	12	7	chr1_hap2
r65_hap2_chr1_hap2:37941-42119	2	37941	4178	4182	21	16	12	chr1_hap2
r66_hap1_chr1_hap1:46049-51902	1	46049	5853	5847	22	14	20	chr1_hap1
r67_hap1_chr1_hap1:60425-63732	1	60425	3307	3308	9	14	13	chr1_hap1
r68_hap1_chr1_hap1:50894-55011	1	50894	4117	4125	12	15	7	chr1_hap1
r69_hap2_chr1_hap2:6505-9425	2	6505	2920	2923	12	12	9	chr1_hap2
r70_hap1_chr1_hap1:55569-57818	1	55569	2249	2251	12	7	5	chr1_hap1
r71_hap1_chr1_hap1:70672-75426	1	70672	4754	4753	19	12	13	chr1_hap1
r72_hap2_chr1_hap2:5560-8850	2	5560	3290	3296	18	15	9	chr1_hap2
r73_hap2_chr1_hap2:16280-18526	2	16280	2246	2242	6	6	10	chr1_hap2
r74_hap1_chr1_hap1:25728-30076	1	25728	4348	4343	19	10	15	chr1_hap1
r75_hap1_chr1_hap1:41493-44803	1	41493	3310	3318	17	16	8	chr1_hap1
r76_hap2_chr1_hap2:51600-56096	2	51600	4496	4504	21	14	6	chr1_hap2
r77_hap2_chr1_hap2:5378-8452	2	5378	3074	3073	15	8	9	chr1_hap2
r78_hap2_chr1_hap2:39759-41900	2	39759	2141	2132	6	3	12	chr1_hap2
r79_hap2_chr1_hap2:33613-36286	2	33613	2673	2677	10	9	5	chr1_hap2
r80_hap1_chr1_hap1:48-3850	1	48	3802	3814	19	18	6	chr1_hap1
r81_hap2_chr1_hap2:50973-56612	2	50973	5639	5632	23	15	22	chr1_hap2
r82_hap1_chr1_hap1:72963-77009	1	72963	4046	4052	19	12	6	chr1_hap1
r83_hap1_chr1_hap1:40681-42919	1	40681	2238	2239	10	7	6	chr1_hap1
r84_hap1_chr1_hap1:37610-39654	1	37610	2044	2043	11	5	6	chr1_hap1
r85_hap1_chr1_hap1:14341-19852	1	14341	5511	5510	20	15	16	chr1_hap1
r86_hap2_chr1_hap2:18881-21946	2	18881	3065	3065	13	6	6	chr1_hap2
r87_hap2_chr1_hap2:18151-23676	2	18151	5525	5530	22	22	17	chr1_hap2
r88_hap2_chr1_hap2:22008-25353	2	22008	3345	3353	16	17	9	chr1_hap2
r89_hap1_chr1_hap1:40469-45656	1	40469	5187	5188	16	23	22	chr1_hap1
r90_hap1_chr1_hap1:10660-14936	1	10660	4276	4272	20	14	18	chr1_hap1
r91_hap1_chr1_hap1:525-2774	1	525	2249	2252	9	9	6	chr1_hap1
r92_hap2_chr1_hap2:7577-12919	2	7577	5342	5335	13	10	17	chr1_hap2
r93_hap2_chr1_hap2:51907-56139	2	51907	4232	4228	21	11	15	chr1_hap2
r94_hap2_chr1_hap2:58936-63722	2	58936	4786	4782	25	11	15	chr1_hap2
r95_hap2_chr1_hap2:18327-22323	2	18327	3996	3996	12	12	12	chr1_hap2
r96_hap2_chr1_hap2:35507-41071	2	35507	5564	5566	26	21	19	chr1_hap2
r97_hap1_chr1_hap1:55944-61764	1	55944	5820	5818	20	19	21	chr1_hap1
r98_hap2_chr1_hap2:7922-11455	2	7922	3533	3538	11	14	9	chr1_hap2
r99_hap2_chr1_hap2:8148-12627	2	8148	4479	4480	11	13	12	chr1_hap2
r100_hap1_chr1_hap1:50085-54130	1	50085	4045	4046	22	13	12	chr1_hap1
r101_hap2_chr1_hap2:31554-34985	2	31554	3431	3420	12	8	19	chr1_hap2
r102_hap1_chr1_hap1:10136-15813	1	10136	5677	5678	25	23	22	chr1_hap1
r103_hap2_chr1_hap2:51360-55424	2	51360	4064	4066	16	13	11	chr1_hap2
r104_hap2_chr1_hap2:19738-24659	2	19738	4921	4921	21	15	15	chr1_hap2
r105_hap1_chr1_hap1:42712-47053	1	42712	4341	4343	27	13	11	chr1_hap1
r106_hap1_chr1_hap1:43507-47680	1	43507	4173	4184	28	19	8	chr1_hap1
r107_hap2_chr1_hap2:37375-39784	2	37375	2409	2410	9	10	9	chr1_hap2
r108_hap2_chr1_hap2:39350-41498	2	39350	2148	2146	12	7	9	chr1_hap2
r109_hap2_chr1_hap2:36430-41218	2	36430	4788	4789	21	17	16	chr1_hap2
r110_hap2_chr1_hap2:54247-57448	2	54247	3201	3193	16	6	14	chr1_hap2
r111_hap2_chr1_hap2:51821-54575	2	51821	2754	2753	13	12	13	chr1_hap2
r112_hap2_chr1_hap2:39591-45007	2	39591	5416	5419	18	15	12	chr1_hap2
r113_hap1_chr1_hap1:72425-77365	1	72425	4940	4936	15	15	19	chr1_hap1
r114_hap1_chr1_hap1:47123-49920	1	47123	2797	2799	8	9	7	chr1_hap1
r115_hap2_chr1_hap2:27996-30948	2	27996	2952	2959	6	11	4	chr1_hap2
r116_hap1_chr1_hap1:67632-71812	1	67632	4180	4181	18	13	12	chr1_hap1
r117_hap1_chr1_hap1:43958-47753	1	43958	3795	3790	12	11	16	chr1_hap1
r118_hap2_chr1_hap2:36653-39670	2	36653	3017	3014	18	8	11	chr1_hap2
r119_hap2_chr1_hap2:18873-23418	2	18873	4545	4545	13	17	17	chr1_hap2
r120_hap2_chr1_hap2:50574-52581	2	50574	2007	2002	8	5	10	chr1_hap2
r121_hap2_chr1_hap2:6768-10029	2	6768	3261	3254	19	11	18	chr1_hap2
r122_hap1_chr1_hap1:42127-44868	1	42127	2741	2742	12	8	7	chr1_hap1
r123_hap1_chr1_hap1:3660-7247	1	3660	3587	3591	16	12	8	chr1_hap1
r124_hap1_chr1_hap1:29415-31415	1	29415	2000	1998	5	3	5	chr1_hap1
r125_hap2_chr1_hap2:38034-43283	2	38034	5249	5267	21	32	14	chr1_hap2
r126_hap2_chr1_hap2:6055-8481	2	6055	2426	2430	18	9	5	chr1_hap2
r127_hap2_chr1_hap2:20731-23567	2	20731	2836	2828	9	4	12	chr1_hap2
r128_hap2_chr1_hap2:34342-40127	2	34342	5785	5790	14	19	14	chr1_hap2
r129_hap2_chr1_hap2:39754-43824	2	39754	4070	4078	10	14	6	chr1_hap2
r130_hap2_chr1_hap2:73828-76677	2	73828	2849	2848	14	6	7	chr1_hap2
r131_hap2_chr1_hap2:16263-21956	2	16263	5693	5687	26	13	19	chr1_hap2
r132_hap2_chr1_hap2:9875-14476	2	9875	4601	4609	14	17	9	chr1_hap2
r133_hap2_chr1_hap2:30096-34539	2	30096	4443	4444	24	12	11	chr1_hap2
r134_hap2_chr1_hap2:16074-21941	2	16074	5867	5864	17	13	16	chr1_hap2
r135_hap2_chr1_hap2:65720-69165	2	65720	3445	3439	17	5	11	chr1_hap2
r136_hap1_chr1_hap1:57998-61036	1	57998	3038	3032	10	6	12	chr1_hap1
r137_hap2_chr1_hap2:35795-40331	2	35795	4536	4534	27	11	13	chr1_hap2
r138_hap2_chr1_hap2:29174-33665	2	29174	4491	4493	16	11	9	chr1_hap2
r139_hap2_chr1_hap2:41234-44238	2	41234	3004	3005	8	11	10	chr1_hap2
r140_hap1_chr1_hap1:39541-43277	1	39541	3736	3730	16	5	11	chr1_hap1
r141_hap2_chr1_hap2:21359-26350	2	21359	4991	4996	28	19	14	chr1_hap2
r142_hap2_chr1_hap2:52824-56292	2	52824	3468	3462	13	9	15	chr1_hap2
r143_hap1_chr1_hap1:10091-14624	1	10091	4533	4526	18	7	14	chr1_hap1
r144_hap2_chr1_hap2:11098-13529	2	11098	2431	2422	8	2	11	chr1_hap2
