read_id	hap	start0	len_ref	len_obs	subs	ins	dels	contig
r0_hap2_chr1_hap1:2579-8579	2	2579	6000	6001	22	15	14	chr1_hap1
r1_hap2_chr1_hap1:50329-56126	2	50329	5797	5791	25	16	22	chr1_hap1
r2_hap2_chr1_hap1:519-3634	2	519	3115	3120	20	11	6	chr1_hap1
r3_hap2_chr1_hap1:39590-42793	2	39590	3203	3204	7	10	9	chr1_hap1
r4_hap2_chr1_hap1:34023-40023	2	34023	6000	5999	30	19	20	chr1_hap1
r5_hap1_chr1_hap1:20491-25194	1	20491	4703	4708	18	16	11	chr1_hap1
r6_hap2_chr1_hap1:38401-41215	2	38401	2814	2817	11	12	9	chr1_hap1
r7_hap1_chr1_hap1:45726-51726	1	45726	6000	5997	23	13	16	chr1_hap1
r8_hap1_chr1_hap1:24847-30847	1	24847	6000	6004	27	24	20	chr1_hap1
r9_hap1_chr1_hap1:8557-12124	1	8557	3567	3566	10	8	9	chr1_hap1
r10_hap1_chr1_hap1:48813-54813	1	48813	6000	6000	22	16	16	chr1_hap1
r11_hap1_chr1_hap1:1552-5869	1	1552	4317	4316	18	13	14	chr1_hap1
r12_hap1_chr1_hap1:21668-26764	1	21668	5096	5102	21	16	10	chr1_hap1
r13_hap2_chr1_hap1:42035-48035	2	42035	6000	5991	16	8	17	chr1_hap1
r14_hap2_chr1_hap1:27326-33326	2	27326	6000	6002	31	15	13	chr1_hap1
r15_hap1_chr1_hap1:67681-73681	1	67681	6000	6003	19	15	12	chr1_hap1
r16_hap2_chr1_hap1:62884-66517	2	62884	3633	3647	21	25	11	chr1_hap1
r17_hap1_chr1_hap1:26140-29606	1	26140	3466	3467	12	11	10	chr1_hap1
r18_hap2_chr1_hap1:73042-78091	2	73042	5049	5049	24	12	12	chr1_hap1
r19_hap1_chr1_hap1:33020-39020	1	33020	6000	6005	28	17	12	chr1_hap1
r20_hap2_chr1_hap1:71260-73260	2	71260	2000	2000	6	7	7	chr1_hap1
r21_hap2_chr1_hap1:53388-55457	2	53388	2069	2076	10	11	4	chr1_hap1
r22_hap1_chr1_hap1:49427-53420	1	49427	3993	3985	12	12	20	chr1_hap1
r23_hap2_chr1_hap1:76778-78778	2	76778	2000	2002	10	6	4	chr1_hap1
r24_hap1_chr1_hap1:16985-18985	1	16985	2000	2004	12	8	4	chr1_hap1
