read_id	hap	start0	len_ref	len_obs	subs	ins	dels	contig
r0_hap1_chr1_hap1:5242-7679	1	5242	2437	2436	9	10	11	chr1_hap1
r1_hap2_chr1_hap1:14063-18254	2	14063	4191	4186	19	9	14	chr1_hap1
r2_hap1_chr1_hap1:889-5937	1	889	5048	5041	18	13	20	chr1_hap1
r3_hap2_chr1_hap1:15731-18475	2	15731	2744	2740	10	4	8	chr1_hap1
r4_hap2_chr1_hap1:7677-9928	2	7677	2251	2247	3	4	8	chr1_hap1
r5_hap1_chr1_hap1:7661-13486	1	7661	5825	5823	21	13	15	chr1_hap1
r6_hap1_chr1_hap1:15100-18013	1	15100	2913	2910	15	8	11	chr1_hap1
r7_hap1_chr1_hap1:3093-5353	1	3093	2260	2260	7	7	7	chr1_hap1
r8_hap2_chr1_hap1:10527-13972	2	10527	3445	3445	19	7	7	chr1_hap1
r9_hap1_chr1_hap1:15820-19223	1	15820	3403	3406	13	9	6	chr1_hap1
r10_hap1_chr1_hap1:9589-12684	1	9589	3095	3086	9	7	16	chr1_hap1
r11_hap1_chr1_hap1:8538-13506	1	8538	4968	4973	23	18	13	chr1_hap1
r12_hap1_chr1_hap1:11833-15468	1	11833	3635	3641	21	14	8	chr1_hap1
r13_hap1_chr1_hap1:3905-9436	1	3905	5531	5532	32	21	20	chr1_hap1
r14_hap2_chr1_hap1:16289-19668	2	16289	3379	3378	10	15	16	chr1_hap1
r15_hap1_chr1_hap1:2290-5368	1	2290	3078	3080	10	8	6	chr1_hap1
r16_hap1_chr1_hap1:9814-13514	1	9814	3700	3709	19	16	7	chr1_hap1
r17_hap1_chr1_hap1:6354-9726	1	6354	3372	3369	12	8	11	chr1_hap1
r18_hap1_chr1_hap1:12928-15885	1	12928	2957	2953	7	10	14	chr1_hap1
r19_hap2_chr1_hap1:7684-12920	2	7684	5236	5232	22	14	18	chr1_hap1
r20_hap1_chr1_hap1:5527-7686	1	5527	2159	2161	3	4	2	chr1_hap1
r21_hap2_chr1_hap1:13073-18108	2	13073	5035	5031	22	9	13	chr1_hap1
r22_hap2_chr1_hap1:15150-18887	2	15150	3737	3743	16	15	9	chr1_hap1
r23_hap1_chr1_hap1:1548-6702	1	1548	5154	5159	21	20	15	chr1_hap1
r24_hap2_chr1_hap1:13426-17889	2	13426	4463	4462	18	9	10	chr1_hap1
r25_hap2_chr1_hap1:12705-16526	2	12705	3821	3810	9	7	18	chr1_hap1
r26_hap2_chr1_hap1:9363-11924	2	9363	2561	2561	16	8	8	chr1_hap1
r27_hap2_chr1_hap1:343-5861	2	343	5518	5515	18	14	17	chr1_hap1
r28_hap2_chr1_hap1:10531-14822	2	10531	4291	4290	17	12	13	chr1_hap1
r29_hap2_chr1_hap1:12419-15173	2	12419	2754	2755	15	10	9	chr1_hap1
r30_hap1_chr1_hap1:1176-4628	1	1176	3452	3449	14	11	14	chr1_hap1
r31_hap2_chr1_hap1:6517-11628	2	6517	5111	5116	9	18	13	chr1_hap1
r32_hap1_chr1_hap1:6299-11623	1	6299	5324	5314	26	16	26	chr1_hap1
r33_hap1_chr1_hap1:12588-15682	1	12588	3094	3097	17	9	6	chr1_hap1
r34_hap2_chr1_hap1:10872-15173	2	10872	4301	4305	15	17	13	chr1_hap1
r35_hap2_chr1_hap1:9308-15193	2	9308	5885	5885	19	22	22	chr1_hap1
r36_hap1_chr1_hap1:863-4602	1	863	3739	3739	13	10	10	chr1_hap1
r37_hap1_chr1_hap1:14539-16873	1	14539	2334	2333	7	9	10	chr1_hap1
r38_hap1_chr1_hap1:3719-8607	1	3719	4888	4890	19	12	10	chr1_hap1
r39_hap2_chr1_hap1:10095-14383	2	10095	4288	4289	15	11	10	chr1_hap1
r40_hap1_chr1_hap1:7022-10292	1	7022	3270	3266	8	4	8	chr1_hap1
r41_hap2_chr1_hap1:11588-17499	2	11588	5911	5909	22	11	13	chr1_hap1
r42_hap1_chr1_hap1:4355-9190	1	4355	4835	4843	25	16	8	chr1_hap1
r43_hap2_chr1_hap1:8243-12985	2	8243	4742	4740	11	10	12	chr1_hap1
r44_hap1_chr1_hap1:6372-10723	1	6372	4351	4351	19	13	13	chr1_hap1
r45_hap2_chr1_hap1:9290-11869	2	9290	2579	2579	7	6	6	chr1_hap1
r46_hap1_chr1_hap1:3826-8712	1	3826	4886	4881	18	15	20	chr1_hap1
r47_hap2_chr1_hap1:15763-18839	2	15763	3076	3076	13	11	11	chr1_hap1
r48_hap2_chr1_hap1:13689-16547	2	13689	2858	2855	11	4	7	chr1_hap1
r49_hap2_chr1_hap1:8548-13192	2	8548	4644	4644	17	11	11	chr1_hap1
