read_id	hap	start0	len_ref	len_obs	subs	ins	dels	contig
r0_hap1_chr1_hap1:23151-25588	1	23151	2437	2436	9	10	11	chr1_hap1
r1_hap2_chr1_hap2:67468-71659	2	67468	4191	4188	19	11	14	chr1_hap2
r2_hap1_chr1_hap1:51563-56611	1	51563	5048	5041	18	13	20	chr1_hap1
r3_hap1_chr1_hap1:53681-56617	1	53681	2936	2933	11	5	8	chr1_hap1
r4_hap2_chr1_hap2:49147-52865	2	49147	3718	3718	9	7	7	chr1_hap2
r5_hap1_chr1_hap1:49606-51844	1	49606	2238	2240	11	9	7	chr1_hap1
r6_hap2_chr1_hap2:50994-53221	2	50994	2227	2221	5	4	10	chr1_hap2
r7_hap2_chr1_hap2:52254-58016	2	52254	5762	5754	23	15	23	chr1_hap2
r8_hap2_chr1_hap2:52632-56927	2	52632	4295	4296	22	9	8	chr1_hap2
r9_hap1_chr1_hap1:28497-32398	1	28497	3901	3894	14	9	16	chr1_hap1
r10_hap2_chr1_hap2:73822-79233	2	73822	5411	5416	23	18	13	chr1_hap2
r11_hap2_chr1_hap2:73452-76744	2	73452	3292	3297	19	15	10	chr1_hap2
r12_hap1_chr1_hap1:65782-69004	1	65782	3222	3225	20	10	7	chr1_hap1
r13_hap2_chr1_hap2:21590-23607	2	21590	2017	2013	11	6	10	chr1_hap2
r14_hap2_chr1_hap2:31155-34755	2	31155	3600	3597	11	11	14	chr1_hap2
r15_hap2_chr1_hap2:67759-73338	2	67759	5579	5590	22	23	12	chr1_hap2
r16_hap2_chr1_hap2:18331-20471	2	18331	2140	2141	10	7	6	chr1_hap2
r17_hap2_chr1_hap2:1120-4492	2	1120	3372	3367	12	8	13	chr1_hap2
r18_hap2_chr1_hap2:58363-63580	2	58363	5217	5215	19	18	20	chr1_hap2
r19_hap1_chr1_hap1:26562-31861	1	26562	5299	5296	16	12	15	chr1_hap1
r20_hap1_chr1_hap1:34683-38179	1	34683	3496	3497	10	6	5	chr1_hap1
r21_hap2_chr1_hap2:16212-19305	2	16212	3093	3094	17	9	8	chr1_hap2
r22_hap2_chr1_hap2:32775-37052	2	32775	4277	4277	12	14	14	chr1_hap2
r23_hap1_chr1_hap1:38341-43496	1	38341	5155	5165	22	20	10	chr1_hap1
r24_hap1_chr1_hap1:56294-60497	1	56294	4203	4198	14	9	14	chr1_hap1
r25_hap1_chr1_hap1:25335-30841	1	25335	5506	5501	24	16	21	chr1_hap1
r26_hap2_chr1_hap2:1875-6578	2	1875	4703	4702	15	14	15	chr1_hap2
r27_hap1_chr1_hap1:51791-54911	1	51791	3120	3117	8	8	11	chr1_hap1
r28_hap2_chr1_hap2:2441-7218	2	2441	4777	4771	22	14	20	chr1_hap2
r29_hap1_chr1_hap1:24277-26793	1	24277	2516	2511	8	8	13	chr1_hap1
r30_hap2_chr1_hap2:57500-60900	2	57500	3400	3407	9	14	7	chr1_hap2
r31_hap1_chr1_hap1:73370-77292	1	73370	3922	3916	12	9	15	chr1_hap1
r32_hap2_chr1_hap2:31093-35815	2	31093	4722	4725	27	16	13	chr1_hap2
r33_hap2_chr1_hap2:12885-16011	2	12885	3126	3125	10	9	10	chr1_hap2
r34_hap1_chr1_hap1:65098-67629	1	65098	2531	2527	13	8	12	chr1_hap1
r35_hap1_chr1_hap1:31760-37645	1	31760	5885	5889	19	24	20	chr1_hap1
r36_hap2_chr1_hap2:1210-3367	2	1210	2157	2158	10	7	6	chr1_hap2
r37_hap1_chr1_hap1:66896-71817	1	66896	4921	4910	17	10	21	chr1_hap1
r38_hap2_chr1_hap2:69556-73191	2	69556	3635	3640	15	11	6	chr1_hap2
r39_hap1_chr1_hap1:17046-22689	1	17046	5643	5642	18	12	13	chr1_hap1
r40_hap2_chr1_hap2:40919-46044	2	40919	5125	5118	21	5	12	chr1_hap2
r41_hap2_chr1_hap2:9842-12670	2	9842	2828	2830	10	7	5	chr1_hap2
r42_hap2_chr1_hap2:13247-16221	2	13247	2974	2978	15	11	7	chr1_hap2
r43_hap2_chr1_hap2:63566-66300	2	63566	2734	2735	9	7	6	chr1_hap2
r44_hap2_chr1_hap2:43166-49001	2	43166	5835	5833	20	14	16	chr1_hap2
r45_hap2_chr1_hap2:16531-21807	2	16531	5276	5279	16	16	13	chr1_hap2
r46_hap2_chr1_hap2:56602-60405	2	56602	3803	3798	13	11	16	chr1_hap2
r47_hap2_chr1_hap2:39390-44617	2	39390	5227	5226	22	17	18	chr1_hap2
r48_hap1_chr1_hap1:14356-17621	1	14356	3265	3264	10	4	5	chr1_hap1
r49_hap1_chr1_hap1:62345-64498	1	62345	2153	2155	7	7	5	chr1_hap1
r50_hap2_chr1_hap2:5235-9774	2	5235	4539	4545	15	16	10	chr1_hap2
