read_id	hap	start0	len_ref	len_obs	subs	ins	dels	contig
r0_hap1_chr1_hap1:54681-59741	1	54681	5060	5046	18	11	25	chr1_hap1
r1_hap2_chr1_hap2:16986-20521	2	16986	3535	3538	24	11	8	chr1_hap2
r2_hap2_chr1_hap2:59664-62345	2	59664	2681	2682	10	7	6	chr1_hap2
r3_hap1_chr1_hap1:32516-36622	1	32516	4106	4105	10	13	14	chr1_hap1
r4_hap1_chr1_hap1:74151-78954	1	74151	4803	4794	22	4	13	chr1_hap1
r5_hap2_chr1_hap2:11404-14666	2	11404	3262	3264	6	8	6	chr1_hap2
r6_hap2_chr1_hap2:33247-38598	2	33247	5351	5351	14	16	16	chr1_hap2
r7_hap2_chr1_hap2:59011-64022	2	59011	5011	5014	28	19	16	chr1_hap2
r8_hap1_chr1_hap1:58495-61840	1	58495	3345	3342	14	12	15	chr1_hap1
r9_hap1_chr1_hap1:16095-20912	1	16095	4817	4822	25	17	12	chr1_hap1
r10_hap2_chr1_hap2:4201-9915	2	4201	5714	5706	21	23	31	chr1_hap2
r11_hap1_chr1_hap1:17680-19878	1	17680	2198	2200	7	8	6	chr1_hap1
r12_hap1_chr1_hap1:15950-20788	1	15950	4838	4836	18	13	15	chr1_hap1
r13_hap2_chr1_hap2:32648-37359	2	32648	4711	4722	18	20	9	chr1_hap2
r14_hap1_chr1_hap1:26704-32380	1	26704	5676	5674	16	10	12	chr1_hap1
r15_hap1_chr1_hap1:31319-36632	1	31319	5313	5308	32	25	30	chr1_hap1
r16_hap2_chr1_hap2:2052-4929	2	2052	2877	2879	13	13	11	chr1_hap2
r17_hap2_chr1_hap2:34150-36518	2	34150	2368	2368	12	9	9	chr1_hap2
r18_hap2_chr1_hap2:60764-62777	2	60764	2013	2013	7	4	4	chr1_hap2
r19_hap1_chr1_hap1:17558-20846	1	17558	3288	3293	11	11	6	chr1_hap1
r20_hap2_chr1_hap2:70376-72927	2	70376	2551	2549	18	9	11	chr1_hap2
r21_hap1_chr1_hap1:55576-60110	1	55576	4534	4528	20	13	19	chr1_hap1
r22_hap2_chr1_hap2:12241-14534	2	12241	2293	2297	9	9	5	chr1_hap2
r23_hap1_chr1_hap1:27364-32946	1	27364	5582	5580	28	10	12	chr1_hap1
r24_hap2_chr1_hap2:7327-13172	2	7327	5845	5839	28	13	19	chr1_hap2
r25_hap1_chr1_hap1:26839-31623	1	26839	4784	4782	22	10	12	chr1_hap1
r26_hap1_chr1_hap1:25834-27995	1	25834	2161	2166	16	8	3	chr1_hap1
r27_hap2_chr1_hap2:10585-15580	2	10585	4995	4994	18	18	19	chr1_hap2
r28_hap2_chr1_hap2:17681-19752	2	17681	2071	2070	7	3	4	chr1_hap2
r29_hap2_chr1_hap2:69344-73621	2	69344	4277	4270	20	7	14	chr1_hap2
r30_hap1_chr1_hap1:27136-33017	1	27136	5881	5878	33	16	19	chr1_hap1
r31_hap2_chr1_hap2:16293-21723	2	16293	5430	5439	21	21	12	chr1_hap2
r32_hap2_chr1_hap2:12006-16723	2	12006	4717	4712	15	11	16	chr1_hap2
r33_hap2_chr1_hap2:3135-6865	2	3135	3730	3732	17	15	13	chr1_hap2
r34_hap1_chr1_hap1:33745-39715	1	33745	5970	5961	21	17	26	chr1_hap1
r35_hap1_chr1_hap1:26103-30217	1	26103	4114	4119	18	13	8	chr1_hap1
r36_hap1_chr1_hap1:25793-28985	1	25793	3192	3192	17	9	9	chr1_hap1
r37_hap2_chr1_hap2:19046-21119	2	19046	2073	2071	7	5	7	chr1_hap2
r38_hap2_chr1_hap2:8325-14053	2	8325	5728	5714	30	12	26	chr1_hap2
r39_hap1_chr1_hap1:57098-61131	1	57098	4033	4037	17	16	12	chr1_hap1
r40_hap1_chr1_hap1:57367-61643	1	57367	4276	4274	14	15	17	chr1_hap1
r41_hap1_chr1_hap1:54184-59619	1	54184	5435	5438	21	20	17	chr1_hap1
r42_hap2_chr1_hap2:13507-15944	2	13507	2437	2433	11	6	10	chr1_hap2
r43_hap1_chr1_hap1:74023-77613	1	74023	3590	3584	13	9	15	chr1_hap1
r44_hap1_chr1_hap1:57884-60120	1	57884	2236	2238	8	8	6	chr1_hap1
r45_hap1_chr1_hap1:8385-13633	1	8385	5248	5246	16	14	16	chr1_hap1
r46_hap2_chr1_hap2:11818-15455	2	11818	3637	3639	13	9	7	chr1_hap2
r47_hap2_chr1_hap2:1313-3952	2	1313	2639	2637	13	7	9	chr1_hap2
r48_hap1_chr1_hap1:25500-31152	1	25500	5652	5657	22	14	9	chr1_hap1
r49_hap2_chr1_hap2:11738-17203	2	11738	5465	5470	15	22	17	chr1_hap2
r50_hap1_chr1_hap1:51333-54064	1	51333	2731	2725	12	4	10	chr1_hap1
r51_hap1_chr1_hap1:55548-60348	1	55548	4800	4802	17	15	13	chr1_hap1
