read_id	hap	start0	len_ref	len_obs	subs	ins	dels	contig
r0_hap1_chr1_hap1:33208-36537	1	33208	3329	3320	16	9	18	chr1_hap1
r1_hap1_chr1_hap1:49969-53431	1	49969	3462	3467	11	11	6	chr1_hap1
r2_hap1_chr1_hap1:49430-54858	1	49430	5428	5432	21	23	19	chr1_hap1
r3_hap1_chr1_hap1:34358-36950	1	34358	2592	2588	5	8	12	chr1_hap1
r4_hap2_chr1_hap2:28363-32634	2	28363	4271	4269	17	13	15	chr1_hap2
r5_hap1_chr1_hap1:68232-71614	1	68232	3382	3385	14	14	11	chr1_hap1
r6_hap1_chr1_hap1:26750-29584	1	26750	2834	2835	13	7	6	chr1_hap1
r7_hap1_chr1_hap1:42459-48116	1	42459	5657	5667	19	21	11	chr1_hap1
r8_hap2_chr1_hap2:7599-12693	2	7599	5094	5095	23	17	16	chr1_hap2
r9_hap1_chr1_hap1:37189-40415	1	37189	3226	3226	12	10	10	chr1_hap1
r10_hap1_chr1_hap1:22992-25670	1	22992	2678	2677	15	6	7	chr1_hap1
r11_hap1_chr1_hap1:25834-30901	1	25834	5067	5079	22	18	6	chr1_hap1
r12_hap1_chr1_hap1:23053-25132	1	23053	2079	2079	12	6	6	chr1_hap1
r13_hap2_chr1_hap2:70746-74678	2	70746	3932	3937	16	10	5	chr1_hap2
r14_hap2_chr1_hap2:26317-31954	2	26317	5637	5634	20	18	21	chr1_hap2
r15_hap2_chr1_hap2:27180-29452	2	27180	2272	2271	2	6	7	chr1_hap2
r16_hap1_chr1_hap1:33293-37913	1	33293	4620	4621	22	11	10	chr1_hap1
r17_hap2_chr1_hap2:34957-37187	2	34957	2230	2227	11	7	10	chr1_hap2
r18_hap1_chr1_hap1:54058-58190	1	54058	4132	4134	15	14	12	chr1_hap1
r19_hap2_chr1_hap2:1498-6375	2	1498	4877	4878	16	17	16	chr1_hap2
r20_hap1_chr1_hap1:43670-48897	1	43670	5227	5231	26	20	16	chr1_hap1
r21_hap1_chr1_hap1:73483-77058	1	73483	3575	3579	14	14	10	chr1_hap1
r22_hap2_chr1_hap2:18894-24572	2	18894	5678	5673	21	18	23	chr1_hap2
r23_hap1_chr1_hap1:25991-30584	1	25991	4593	4585	17	11	19	chr1_hap1
r24_hap1_chr1_hap1:24423-29248	1	24423	4825	4825	16	12	12	chr1_hap1
r25_hap1_chr1_hap1:33899-39356	1	33899	5457	5460	23	18	15	chr1_hap1
r26_hap1_chr1_hap1:26194-32187	1	26194	5993	5993	27	15	15	chr1_hap1
r27_hap1_chr1_hap1:3786-5977	1	3786	2191	2193	9	3	1	chr1_hap1
r28_hap2_chr1_hap2:74958-78647	2	74958	3689	3689	17	6	6	chr1_hap2
r29_hap1_chr1_hap1:56351-61622	1	56351	5271	5269	20	15	17	chr1_hap1
r30_hap2_chr1_hap2:27397-30744	2	27397	3347	3345	11	8	10	chr1_hap2
r31_hap1_chr1_hap1:72516-76347	1	72516	3831	3837	15	11	5	chr1_hap1
r32_hap2_chr1_hap2:41794-45273	2	41794	3479	3487	13	17	9	chr1_hap2
r33_hap1_chr1_hap1:48372-52209	1	48372	3837	3842	20	13	8	chr1_hap1
r34_hap2_chr1_hap2:19830-25276	2	19830	5446	5446	19	13	13	chr1_hap2
r35_hap2_chr1_hap2:57898-62218	2	57898	4320	4322	14	14	12	chr1_hap2
r36_hap1_chr1_hap1:65629-71527	1	65629	5898	5897	24	17	18	chr1_hap1
r37_hap2_chr1_hap2:39205-42801	2	39205	3596	3602	18	16	10	chr1_hap2
r38_hap1_chr1_hap1:71607-73694	1	71607	2087	2088	4	9	8	chr1_hap1
r39_hap2_chr1_hap2:20425-24736	2	20425	4311	4314	16	16	13	chr1_hap2
r40_hap2_chr1_hap2:74456-79142	2	74456	4686	4678	18	10	18	chr1_hap2
r41_hap1_chr1_hap1:27364-32484	1	27364	5120	5118	17	15	17	chr1_hap1
r42_hap1_chr1_hap1:52191-55003	1	52191	2812	2810	12	9	11	chr1_hap1
r43_hap2_chr1_hap2:38490-42746	2	38490	4256	4260	14	15	11	chr1_hap2
r44_hap2_chr1_hap2:21313-24796	2	21313	3483	3481	14	7	9	chr1_hap2
r45_hap2_chr1_hap2:53657-57876	2	53657	4219	4220	20	14	13	chr1_hap2
r46_hap1_chr1_hap1:10724-13164	1	10724	2440	2443	9	10	7	chr1_hap1
r47_hap2_chr1_hap2:72097-77975	2	72097	5878	5887	35	23	14	chr1_hap2
r48_hap1_chr1_hap1:40817-45757	1	40817	4940	4935	16	16	21	chr1_hap1
r49_hap1_chr1_hap1:44941-50610	1	44941	5669	5676	18	20	13	chr1_hap1
r50_hap1_chr1_hap1:41827-46049	1	41827	4222	4230	13	15	7	chr1_hap1
r51_hap2_chr1_hap2:53746-56018	2	53746	2272	2272	14	6	6	chr1_hap2
r52_hap2_chr1_hap2:53892-57713	2	53892	3821	3815	15	14	20	chr1_hap2
r53_hap1_chr1_hap1:66154-70274	1	66154	4120	4117	12	7	10	chr1_hap1
r54_hap2_chr1_hap2:4510-10415	2	4510	5905	5911	25	22	16	chr1_hap2
r55_hap2_chr1_hap2:54784-59823	2	54784	5039	5047	17	21	13	chr1_hap2
r56_hap1_chr1_hap1:30663-36020	1	30663	5357	5360	18	19	16	chr1_hap1
r57_hap1_chr1_hap1:76686-79916	1	76686	3230	3229	10	11	12	chr1_hap1
r58_hap2_chr1_hap2:51923-54371	2	51923	2448	2447	10	9	10	chr1_hap2
r59_hap2_chr1_hap2:55669-58034	2	55669	2365	2365	7	4	4	chr1_hap2
r60_hap1_chr1_hap1:55367-59632	1	55367	4265	4264	18	10	11	chr1_hap1
r61_hap1_chr1_hap1:28902-33125	1	28902	4223	4229	18	15	9	chr1_hap1
r62_hap1_chr1_hap1:23315-26392	1	23315	3077	3079	14	11	9	chr1_hap1
r63_hap1_chr1_hap1:1208-5961	1	1208	4753	4750	14	12	15	chr1_hap1
r64_hap1_chr1_hap1:27289-30306	1	27289	3017	3015	7	3	5	chr1_hap1
r65_hap2_chr1_hap2:58878-61566	2	58878	2688	2685	10	5	8	chr1_hap2
r66_hap2_chr1_hap2:37402-40221	2	37402	2819	2822	10	9	6	chr1_hap2
r67_hap1_chr1_hap1:67789-73114	1	67789	5325	5329	24	15	11	chr1_hap1
r68_hap2_chr1_hap2:21959-26171	2	21959	4212	4215	18	11	8	chr1_hap2
r69_hap1_chr1_hap1:27738-32296	1	27738	4558	4558	19	13	13	chr1_hap1
r70_hap2_chr1_hap2:65900-67951	2	65900	2051	2056	7	9	4	chr1_hap2
r71_hap1_chr1_hap1:76403-79593	1	76403	3190	3183	13	6	13	chr1_hap1
r72_hap2_chr1_hap2:72862-78754	2	72862	5892	5896	19	24	20	chr1_hap2
r73_hap1_chr1_hap1:10226-14113	1	10226	3887	3880	17	9	16	chr1_hap1
r74_hap1_chr1_hap1:10858-14123	1	10858	3265	3263	17	12	14	chr1_hap1
r75_hap2_chr1_hap2:48170-52118	2	48170	3948	3950	16	12	10	chr1_hap2
r76_hap2_chr1_hap2:70396-75501	2	70396	5105	5111	24	16	10	chr1_hap2
r77_hap1_chr1_hap1:32012-35671	1	32012	3659	3664	12	14	9	chr1_hap1
r78_hap2_chr1_hap2:15563-19486	2	15563	3923	3924	17	10	9	chr1_hap2
r79_hap1_chr1_hap1:1756-4623	1	1756	2867	2866	12	12	13	chr1_hap1
r80_hap1_chr1_hap1:22115-26644	1	22115	4529	4537	19	20	12	chr1_hap1
r81_hap2_chr1_hap2:53453-59401	2	53453	5948	5948	28	19	19	chr1_hap2
r82_hap2_chr1_hap2:15991-21975	2	15991	5984	5988	21	19	15	chr1_hap2
r83_hap1_chr1_hap1:32950-36979	1	32950	4029	4024	12	12	17	chr1_hap1
r84_hap1_chr1_hap1:42654-47474	1	42654	4820	4811	18	11	20	chr1_hap1
r85_hap1_chr1_hap1:69627-72723	1	69627	3096	3099	10	11	8	chr1_hap1
r86_hap1_chr1_hap1:69664-75271	1	69664	5607	5614	22	23	16	chr1_hap1
r87_hap2_chr1_hap2:51152-55656	2	51152	4504	4500	20	10	14	chr1_hap2
r88_hap2_chr1_hap2:9133-14130	2	9133	4997	5000	15	15	12	chr1_hap2
r89_hap1_chr1_hap1:9343-12373	1	9343	3030	3025	5	6	11	chr1_hap1
r90_hap1_chr1_hap1:77141-79278	1	77141	2137	2137	10	6	6	chr1_hap1
r91_hap2_chr1_hap2:56583-60170	2	56583	3587	3594	16	16	9	chr1_hap2
r92_hap2_chr1_hap2:59691-63182	2	59691	3491	3497	18	14	8	chr1_hap2
r93_hap2_chr1_hap2:72132-75775	2	72132	3643	3640	18	11	14	chr1_hap2
r94_hap2_chr1_hap2:19751-25401	2	19751	5650	5656	13	19	13	chr1_hap2
r95_hap2_chr1_hap2:25560-29971	2	25560	4411	4409	20	12	14	chr1_hap2
r96_hap2_chr1_hap2:33092-38146	2	33092	5054	5047	21	9	16	chr1_hap2
r97_hap1_chr1_hap1:40434-45871	1	40434	5437	5435	32	16	18	chr1_hap1
r98_hap1_chr1_hap1:49640-54779	1	49640	5139	5138	22	14	15	chr1_hap1
r99_hap1_chr1_hap1:39005-42153	1	39005	3148	3143	14	6	11	chr1_hap1
r100_hap1_chr1_hap1:1363-5903	1	1363	4540	4540	20	14	14	chr1_hap1
r101_hap1_chr1_hap1:44963-49205	1	44963	4242	4243	15	12	11	chr1_hap1
r102_hap1_chr1_hap1:70666-75116	1	70666	4450	4453	22	15	12	chr1_hap1
r103_hap2_chr1_hap2:58645-62735	2	58645	4090	4090	9	17	17	chr1_hap2
r104_hap1_chr1_hap1:47904-50785	1	47904	2881	2882	7	12	11	chr1_hap1
r105_hap2_chr1_hap2:52609-56661	2	52609	4052	4047	18	8	13	chr1_hap2
r106_hap1_chr1_hap1:2562-4941	1	2562	2379	2377	13	7	9	chr1_hap1
r107_hap1_chr1_hap1:22555-24992	1	22555	2437	2438	8	6	5	chr1_hap1
r108_hap2_chr1_hap2:8395-14275	2	8395	5880	5882	20	20	18	chr1_hap2
r109_hap2_chr1_hap2:55837-61322	2	55837	5485	5492	25	20	13	chr1_hap2
r110_hap1_chr1_hap1:24453-28688	1	24453	4235	4230	13	7	12	chr1_hap1
r111_hap2_chr1_hap2:65691-68652	2	65691	2961	2956	7	6	11	chr1_hap2
r112_hap2_chr1_hap2:55844-61739	2	55844	5895	5884	22	13	24	chr1_hap2
r113_hap1_chr1_hap1:71041-76675	1	71041	5634	5641	17	19	12	chr1_hap1
r114_hap2_chr1_hap2:74084-78050	2	74084	3966	3971	22	14	9	chr1_hap2
r115_hap2_chr1_hap2:3660-7413	2	3660	3753	3755	8	11	9	chr1_hap2
r116_hap2_chr1_hap2:48871-53228	2	48871	4357	4358	20	14	13	chr1_hap2
r117_hap1_chr1_hap1:32866-35038	1	32866	2172	2179	11	12	5	chr1_hap1
r118_hap2_chr1_hap2:70536-74052	2	70536	3516	3515	16	10	11	chr1_hap2
r119_hap1_chr1_hap1:731-3632	1	731	2901	2900	9	6	7	chr1_hap1
r120_hap2_chr1_hap2:48364-53085	2	48364	4721	4719	22	12	14	chr1_hap2
r121_hap2_chr1_hap2:33109-36623	2	33109	3514	3517	18	11	8	chr1_hap2
r122_hap1_chr1_hap1:23126-25963	1	23126	2837	2843	11	12	6	chr1_hap1
r123_hap2_chr1_hap2:49613-54863	2	49613	5250	5246	23	15	19	chr1_hap2
r124_hap2_chr1_hap2:590-3155	2	590	2565	2563	6	7	9	chr1_hap2
r125_hap1_chr1_hap1:67087-71149	1	67087	4062	4066	16	11	7	chr1_hap1
r126_hap2_chr1_hap2:1935-6026	2	1935	4091	4095	14	11	7	chr1_hap2
r127_hap1_chr1_hap1:9396-12148	1	9396	2752	2747	13	5	10	chr1_hap1
r128_hap1_chr1_hap1:43325-48023	1	43325	4698	4692	23	14	20	chr1_hap1
r129_hap1_chr1_hap1:39187-43351	1	39187	4164	4160	18	9	13	chr1_hap1
r130_hap1_chr1_hap1:43457-48789	1	43457	5332	5333	20	20	19	chr1_hap1
r131_hap1_chr1_hap1:39446-44067	1	39446	4621	4620	18	17	18	chr1_hap1
r132_hap1_chr1_hap1:41330-45040	1	41330	3710	3717	18	14	7	chr1_hap1
r133_hap1_chr1_hap1:57579-60842	1	57579	3263	3257	17	8	14	chr1_hap1
r134_hap1_chr1_hap1:67805-71683	1	67805	3878	3886	22	14	6	chr1_hap1
r135_hap1_chr1_hap1:43628-46090	1	43628	2462	2469	8	11	4	chr1_hap1
r136_hap2_chr1_hap2:71357-75284	2	71357	3927	3919	14	9	17	chr1_hap2
r137_hap2_chr1_hap2:29420-34113	2	29420	4693	4699	23	15	9	chr1_hap2
r138_hap1_chr1_hap1:29418-33335	1	29418	3917	3911	20	8	14	chr1_hap1
r139_hap1_chr1_hap1:28247-32074	1	28247	3827	3828	18	11	10	chr1_hap1
r140_hap1_chr1_hap1:26742-28892	1	26742	2150	2152	11	9	7	chr1_hap1
r141_hap2_chr1_hap2:31492-35839	2	31492	4347	4344	22	13	16	chr1_hap2
r142_hap1_chr1_hap1:21894-25664	1	21894	3770	3762	16	4	12	chr1_hap1
r143_hap2_chr1_hap2:37182-39307	2	37182	2125	2125	10	3	3	chr1_hap2
r144_hap2_chr1_hap2:37458-43207	2	37458	5749	5758	30	18	9	chr1_hap2
r145_hap2_chr1_hap2:31039-35934	2	31039	4895	4895	16	16	16	chr1_hap2
r146_hap2_chr1_hap2:21876-25758	2	21876	3882	3878	13	10	14	chr1_hap2
r147_hap1_chr1_hap1:3013-5268	1	3013	2255	2259	3	9	5	chr1_hap1
r148_hap1_chr1_hap1:25534-28104	1	25534	2570	2577	12	18	11	chr1_hap1
r149_hap2_chr1_hap2:76149-79583	2	76149	3434	3438	10	12	8	chr1_hap2
r150_hap1_chr1_hap1:33879-37521	1	33879	3642	3640	15	13	15	chr1_hap1
r151_hap2_chr1_hap2:38630-41787	2	38630	3157	3154	14	12	15	chr1_hap2
r152_hap2_chr1_hap2:50261-54918	2	50261	4657	4665	17	15	7	chr1_hap2
r153_hap1_chr1_hap1:53097-58076	1	53097	4979	4974	17	13	18	chr1_hap1
r154_hap1_chr1_hap1:53770-58408	1	53770	4638	4642	21	16	12	chr1_hap1
r155_hap2_chr1_hap2:16812-22272	2	16812	5460	5460	21	18	18	chr1_hap2
r156_hap2_chr1_hap2:4048-6914	2	4048	2866	2873	15	11	4	chr1_hap2
r157_hap2_chr1_hap2:54105-56761	2	54105	2656	2649	6	5	12	chr1_hap2
r158_hap1_chr1_hap1:44626-47344	1	44626	2718	2720	13	7	5	chr1_hap1
r159_hap1_chr1_hap1:32592-38382	1	32592	5790	5800	19	21	11	chr1_hap1
r160_hap2_chr1_hap2:71941-76197	2	71941	4256	4256	20	19	19	chr1_hap2
r161_hap1_chr1_hap1:66558-72501	1	66558	5943	5945	23	13	11	chr1_hap1
r162_hap1_chr1_hap1:28280-32526	1	28280	4246	4253	25	14	7	chr1_hap1
r163_hap1_chr1_hap1:841-6232	1	841	5391	5394	24	18	15	chr1_hap1
r164_hap1_chr1_hap1:28797-30801	1	28797	2004	1999	10	4	9	chr1_hap1
r165_hap1_chr1_hap1:51069-56788	1	51069	5719	5716	21	12	15	chr1_hap1
r166_hap1_chr1_hap1:35647-40094	1	35647	4447	4446	14	13	14	chr1_hap1
r167_hap2_chr1_hap2:72151-77347	2	72151	5196	5206	29	21	11	chr1_hap2
r168_hap2_chr1_hap2:37263-42684	2	37263	5421	5419	26	12	14	chr1_hap2
r169_hap1_chr1_hap1:65247-69981	1	65247	4734	4725	20	9	18	chr1_hap1
r170_hap2_chr1_hap2:26955-31553	2	26955	4598	4598	15	16	16	chr1_hap2
r171_hap1_chr1_hap1:54302-57598	1	54302	3296	3305	11	17	8	chr1_hap1
r172_hap1_chr1_hap1:47400-51238	1	47400	3838	3839	16	9	8	chr1_hap1
r173_hap2_chr1_hap2:55732-59611	2	55732	3879	3878	20	14	15	chr1_hap2
r174_hap1_chr1_hap1:74765-78417	1	74765	3652	3657	12	15	10	chr1_hap1
