read_id	hap	start0	len_ref	len_obs	subs	ins	dels	contig
r0_hap2_chr1_hap2:71828-75451	2	71828	3623	3616	19	7	14	chr1_hap2
r1_hap2_chr1_hap2:36560-39900	2	36560	3340	3333	13	3	10	chr1_hap2
r2_hap1_chr1_hap1:3075-9075	1	3075	6000	5999	19	15	16	chr1_hap1
r3_hap1_chr1_hap1:64974-70974	1	64974	6000	6004	22	16	12	chr1_hap1
r4_hap1_chr1_hap1:63209-67086	1	63209	3877	3878	19	16	15	chr1_hap1
r5_hap2_chr1_hap2:50360-52360	2	50360	2000	1999	11	7	8	chr1_hap2
r6_hap1_chr1_hap1:44502-46892	1	44502	2390	2397	12	10	3	chr1_hap1
r7_hap1_chr1_hap1:25514-28412	1	25514	2898	2893	12	7	12	chr1_hap1
r8_hap2_chr1_hap2:69682-75682	2	69682	6000	5998	25	11	13	chr1_hap2
r9_hap1_chr1_hap1:37774-41451	1	37774	3677	3680	15	10	7	chr1_hap1
r10_hap1_chr1_hap1:65315-67315	1	65315	2000	2006	5	8	2	chr1_hap1
r11_hap2_chr1_hap2:47246-51285	2	47246	4039	4037	14	10	12	chr1_hap2
r12_hap2_chr1_hap2:19578-23153	2	19578	3575	3576	14	12	11	chr1_hap2
r13_hap2_chr1_hap2:27598-33598	2	27598	6000	6005	20	22	17	chr1_hap2
r14_hap2_chr1_hap2:16362-19318	2	16362	2956	2949	13	5	12	chr1_hap2
r15_hap1_chr1_hap1:74818-79737	1	74818	4919	4914	13	14	19	chr1_hap1
r16_hap2_chr1_hap2:33999-37822	2	33999	3823	3811	20	5	17	chr1_hap2
r17_hap2_chr1_hap2:5797-8096	2	5797	2299	2301	8	10	8	chr1_hap2
r18_hap1_chr1_hap1:22712-28210	1	22712	5498	5492	19	17	23	chr1_hap1
r19_hap2_chr1_hap2:56197-58197	2	56197	2000	1999	7	6	7	chr1_hap2
r20_hap2_chr1_hap2:19601-21601	2	19601	2000	2003	7	7	4	chr1_hap2
r21_hap1_chr1_hap1:196-6196	1	196	6000	6005	20	22	17	chr1_hap1
r22_hap2_chr1_hap2:11060-13555	2	11060	2495	2491	6	8	12	chr1_hap2
r23_hap2_chr1_hap2:68698-74698	2	68698	6000	5999	28	18	19	chr1_hap2
r24_hap1_chr1_hap1:55235-61235	1	55235	6000	6000	24	15	15	chr1_hap1
r25_hap1_chr1_hap1:12303-18303	1	12303	6000	6005	21	21	16	chr1_hap1
r26_hap1_chr1_hap1:11846-15443	1	11846	3597	3594	17	12	15	chr1_hap1
r27_hap1_chr1_hap1:50414-52469	1	50414	2055	2052	8	2	5	chr1_hap1
r28_hap2_chr1_hap2:57546-62305	2	57546	4759	4762	15	19	16	chr1_hap2
r29_hap2_chr1_hap2:66344-69343	2	66344	2999	3003	10	16	12	chr1_hap2
r30_hap1_chr1_hap1:50043-55262	1	50043	5219	5221	23	15	13	chr1_hap1
r31_hap2_chr1_hap2:16995-22995	2	16995	6000	5998	19	16	18	chr1_hap2
r32_hap1_chr1_hap1:17711-19866	1	17711	2155	2156	5	6	5	chr1_hap1
r33_hap1_chr1_hap1:70241-76241	1	70241	6000	5998	24	19	21	chr1_hap1
r34_hap1_chr1_hap1:35510-38741	1	35510	3231	3225	13	6	12	chr1_hap1
r35_hap2_chr1_hap2:309-6239	2	309	5930	5920	29	15	25	chr1_hap2
r36_hap1_chr1_hap1:29404-31436	1	29404	2032	2035	7	5	2	chr1_hap1
r37_hap2_chr1_hap2:4350-6744	2	4350	2394	2396	5	4	2	chr1_hap2
r38_hap1_chr1_hap1:27642-32576	1	27642	4934	4933	22	13	14	chr1_hap1
r39_hap2_chr1_hap2:57770-61525	2	57770	3755	3750	22	11	16	chr1_hap2
r40_hap1_chr1_hap1:48198-52218	1	48198	4020	4021	15	14	13	chr1_hap1
r41_hap1_chr1_hap1:52195-54195	1	52195	2000	2001	9	7	6	chr1_hap1
r42_hap1_chr1_hap1:22835-27488	1	22835	4653	4642	22	9	20	chr1_hap1
r43_hap2_chr1_hap2:55792-58057	2	55792	2265	2260	9	3	8	chr1_hap2
r44_hap2_chr1_hap2:61198-65835	2	61198	4637	4638	23	11	10	chr1_hap2
r45_hap2_chr1_hap2:5183-11183	2	5183	6000	5996	17	15	19	chr1_hap2
r46_hap1_chr1_hap1:57130-63130	1	57130	6000	5998	27	16	18	chr1_hap1
r47_hap2_chr1_hap2:53982-58736	2	53982	4754	4751	24	14	17	chr1_hap2
r48_hap2_chr1_hap2:40959-46436	2	40959	5477	5477	17	17	17	chr1_hap2
r49_hap1_chr1_hap1:24615-30615	1	24615	6000	6003	30	20	17	chr1_hap1
r50_hap1_chr1_hap1:46843-48843	1	46843	2000	2000	11	4	4	chr1_hap1
r51_hap1_chr1_hap1:30605-34932	1	30605	4327	4320	17	11	18	chr1_hap1
r52_hap1_chr1_hap1:304-3395	1	304	3091	3092	11	11	10	chr1_hap1
r53_hap2_chr1_hap2:42133-45910	2	42133	3777	3776	18	11	12	chr1_hap2
r54_hap1_chr1_hap1:52782-58782	1	52782	6000	5994	22	14	20	chr1_hap1
r55_hap1_chr1_hap1:53322-59322	1	53322	6000	5995	25	17	22	chr1_hap1
