read_id	hap	start0	len_ref	len_obs	subs	ins	dels	contig
r0_hap2_chr1_hap2:25101-30882	2	25101	5781	5777	24	17	21	chr1_hap2
r1_hap1_chr1_hap1:56083-60524	1	56083	4441	4428	33	26	39	chr1_hap1
r2_hap2_chr1_hap2:10002-12030	2	10002	2028	2025	28	18	21	chr1_hap2
r3_hap1_chr1_hap1:44037-48456	1	44037	4419	4420	10	12	11	chr1_hap1
r4_hap2_chr1_hap2:69555-73714	2	69555	4159	4159	18	9	9	chr1_hap2
r5_hap2_chr1_hap2:3488-6293	2	3488	2805	2797	29	16	24	chr1_hap2
r6_hap2_chr1_hap2:98864-103242	2	98864	4378	4379	26	24	23	chr1_hap2
r7_hap1_chr1_hap1:78215-83129	1	78215	4914	4914	23	10	10	chr1_hap1
r8_hap1_chr1_hap1:103903-109100	1	103903	5197	5190	48	26	33	chr1_hap1
r9_hap1_chr1_hap1:82157-84313	1	82157	2156	2151	27	21	26	chr1_hap1
r10_hap1_chr1_hap1:64407-68138	1	64407	3731	3734	12	14	11	chr1_hap1
r11_hap2_chr1_hap2:73518-76218	2	73518	2700	2701	30	16	15	chr1_hap2
r12_hap2_chr1_hap2:8903-12097	2	8903	3194	3195	42	20	19	chr1_hap2
r13_hap1_chr1_hap1:100972-104474	1	100972	3502	3495	13	9	16	chr1_hap1
r14_hap1_chr1_hap1:113311-116677	1	113311	3366	3371	14	14	9	chr1_hap1
r15_hap2_chr1_hap2:11204-16703	2	11204	5499	5516	40	36	19	chr1_hap2
r16_hap1_chr1_hap1:107438-111884	1	107438	4446	4424	28	17	39	chr1_hap1
r17_hap2_chr1_hap2:83431-86817	2	83431	3386	3387	13	11	10	chr1_hap2
r18_hap1_chr1_hap1:96-4634	1	96	4538	4541	27	23	20	chr1_hap1
r19_hap2_chr1_hap2:40213-44807	2	40213	4594	4599	34	21	16	chr1_hap2
r20_hap1_chr1_hap1:6404-8622	1	6404	2218	2203	32	13	28	chr1_hap1
r21_hap2_chr1_hap2:38985-43398	2	38985	4413	4420	27	26	19	chr1_hap2
r22_hap2_chr1_hap2:94793-97940	2	94793	3147	3151	21	24	20	chr1_hap2
r23_hap2_chr1_hap2:93863-99859	2	93863	5996	5999	37	32	29	chr1_hap2
r24_hap1_chr1_hap1:18699-23462	1	18699	4763	4763	43	27	27	chr1_hap1
