read_id	hap	start0	len_ref	len_obs	subs	ins	dels	contig
r0_hap1_chr1_hap1:91595-95406	1	91595	3811	3815	34	25	21	chr1_hap1
r1_hap2_chr1_hap2:40691-44285	2	40691	3594	3593	31	23	24	chr1_hap2
r2_hap1_chr1_hap1:76488-79028	1	76488	2540	2536	24	22	26	chr1_hap1
r3_hap2_chr1_hap2:20343-23963	2	20343	3620	3622	17	13	11	chr1_hap2
r4_hap2_chr1_hap2:24957-29870	2	24957	4913	4912	21	12	13	chr1_hap2
r5_hap2_chr1_hap2:56720-60030	2	56720	3310	3310	15	10	10	chr1_hap2
r6_hap2_chr1_hap2:54858-60047	2	54858	5189	5204	40	39	24	chr1_hap2
r7_hap1_chr1_hap1:79826-82973	1	79826	3147	3152	35	27	22	chr1_hap1
r8_hap1_chr1_hap1:7394-12124	1	7394	4730	4728	17	10	12	chr1_hap1
r9_hap2_chr1_hap2:68903-73427	2	68903	4524	4532	32	33	25	chr1_hap2
r10_hap2_chr1_hap2:52361-55040	2	52361	2679	2676	13	9	12	chr1_hap2
r11_hap1_chr1_hap1:33871-36892	1	33871	3021	3021	11	10	10	chr1_hap1
r12_hap2_chr1_hap2:95519-98160	2	95519	2641	2636	22	16	21	chr1_hap2
r13_hap2_chr1_hap2:42228-46305	2	42228	4077	4094	27	36	19	chr1_hap2
r14_hap1_chr1_hap1:11444-16410	1	11444	4966	4956	46	22	32	chr1_hap1
r15_hap2_chr1_hap2:78718-81551	2	78718	2833	2843	16	11	1	chr1_hap2
r16_hap1_chr1_hap1:109873-112772	1	109873	2899	2895	24	14	18	chr1_hap1
r17_hap2_chr1_hap2:111863-115220	2	111863	3357	3353	30	19	23	chr1_hap2
r18_hap1_chr1_hap1:64662-66681	1	64662	2019	2015	10	3	7	chr1_hap1
r19_hap2_chr1_hap2:78641-80857	2	78641	2216	2212	14	4	8	chr1_hap2
r20_hap1_chr1_hap1:117004-119440	1	117004	2436	2433	25	11	14	chr1_hap1
r21_hap1_chr1_hap1:64526-66769	1	64526	2243	2242	28	22	23	chr1_hap1
r22_hap1_chr1_hap1:62852-66494	1	62852	3642	3646	9	12	8	chr1_hap1
r23_hap2_chr1_hap2:53897-59171	2	53897	5274	5286	44	38	26	chr1_hap2
r24_hap1_chr1_hap1:67958-70633	1	67958	2675	2675	22	20	20	chr1_hap1
r25_hap2_chr1_hap2:77921-81195	2	77921	3274	3265	12	7	16	chr1_hap2
r26_hap2_chr1_hap2:39081-42959	2	39081	3878	3878	18	8	8	chr1_hap2
r27_hap1_chr1_hap1:12719-16156	1	12719	3437	3447	31	25	15	chr1_hap1
r28_hap1_chr1_hap1:32468-35699	1	32468	3231	3231	12	10	10	chr1_hap1
r29_hap2_chr1_hap2:16040-19252	2	16040	3212	3218	33	30	24	chr1_hap2
r30_hap2_chr1_hap2:56702-58923	2	56702	2221	2219	21	25	27	chr1_hap2
r31_hap1_chr1_hap1:79203-82963	1	79203	3760	3767	26	18	11	chr1_hap1
r32_hap2_chr1_hap2:79015-81872	2	79015	2857	2861	23	27	23	chr1_hap2
r33_hap1_chr1_hap1:44353-49818	1	44353	5465	5458	36	18	25	chr1_hap1
r34_hap1_chr1_hap1:42843-48243	1	42843	5400	5403	36	33	30	chr1_hap1
r35_hap2_chr1_hap2:91451-97084	2	91451	5633	5636	26	25	22	chr1_hap2
r36_hap1_chr1_hap1:105003-109851	1	105003	4848	4850	19	15	13	chr1_hap1
r37_hap1_chr1_hap1:70529-75957	1	70529	5428	5431	23	32	29	chr1_hap1
r38_hap2_chr1_hap2:37683-43179	2	37683	5496	5492	40	24	28	chr1_hap2
r39_hap1_chr1_hap1:43994-47916	1	43994	3922	3915	29	19	26	chr1_hap1
r40_hap2_chr1_hap2:34826-39581	2	34826	4755	4750	40	29	34	chr1_hap2
r41_hap2_chr1_hap2:68532-73838	2	68532	5306	5292	40	19	33	chr1_hap2
r42_hap2_chr1_hap2:45552-48099	2	45552	2547	2561	18	27	13	chr1_hap2
r43_hap1_chr1_hap1:107265-111574	1	107265	4309	4307	41	30	32	chr1_hap1
r44_hap2_chr1_hap2:80362-84985	2	80362	4623	4622	18	7	8	chr1_hap2
r45_hap1_chr1_hap1:107899-112623	1	107899	4724	4719	21	12	17	chr1_hap1
r46_hap1_chr1_hap1:32447-37071	1	32447	4624	4623	14	15	16	chr1_hap1
r47_hap1_chr1_hap1:39766-45709	1	39766	5943	5947	12	21	17	chr1_hap1
r48_hap1_chr1_hap1:70958-75453	1	70958	4495	4507	26	32	20	chr1_hap1
r49_hap2_chr1_hap2:71072-76594	2	71072	5522	5519	19	13	16	chr1_hap2
r50_hap2_chr1_hap2:27393-30177	2	27393	2784	2781	12	8	11	chr1_hap2
r51_hap1_chr1_hap1:109406-111554	1	109406	2148	2147	13	6	7	chr1_hap1
r52_hap2_chr1_hap2:18444-21534	2	18444	3090	3089	14	17	18	chr1_hap2
r53_hap1_chr1_hap1:71142-76930	1	71142	5788	5790	38	15	13	chr1_hap1
r54_hap2_chr1_hap2:69813-73564	2	69813	3751	3751	26	21	21	chr1_hap2
r55_hap2_chr1_hap2:82868-87641	2	82868	4773	4786	27	30	17	chr1_hap2
r56_hap2_chr1_hap2:36529-39982	2	36529	3453	3447	17	11	17	chr1_hap2
r57_hap1_chr1_hap1:78478-81683	1	78478	3205	3208	27	25	22	chr1_hap1
